obs_id,country,layer,category,item_name,spec,unit,geo_level,geo_code,geo_name,area_label,area_code,area_members,price,currency,price_basis,price_status,ref_value,ref_note,period,effective_from,source_id,source_page,evidence_url,license,jccdb_v4_item_id,note
2dd657cb2ed2c443,US,index,"TABLE 1, QUARTERLY COST INDICES BY CWWBS FEATURE CODE",02 RELOCATIONS,Wt % 5%; 1Q80 (1979 (Oct - Dec)),index (1967 = 100),national,US,United States,,,,271.87,,index_value,public_domain,,,1979Q4,,usace-cwccis-2026-03,1,https://publibrary.sec.usace.army.mil/api/download?id=9fcedc82-37ec-4b3c-e8de-1b9dfc89ebec&filename=CWCCIS_Mar_2026-Combined%20Tables.pdf&token=&preview=true,US-PD-17USC105,,CWCCIS(EM 1110-2-1304、31 March 2026 版)。Base Year 1967 = 100。会計年度の四半期 1Q80(FY1980 第 1 四半期)を暦の四半期 1979Q4 として period に入れた
f08b40f916e29860,US,index,"TABLE 1, QUARTERLY COST INDICES BY CWWBS FEATURE CODE",03 RESERVOIRS,Wt % 5%; 1Q80 (1979 (Oct - Dec)),index (1967 = 100),national,US,United States,,,,274.7,,index_value,public_domain,,,1979Q4,,usace-cwccis-2026-03,1,https://publibrary.sec.usace.army.mil/api/download?id=9fcedc82-37ec-4b3c-e8de-1b9dfc89ebec&filename=CWCCIS_Mar_2026-Combined%20Tables.pdf&token=&preview=true,US-PD-17USC105,,CWCCIS(EM 1110-2-1304、31 March 2026 版)。Base Year 1967 = 100。会計年度の四半期 1Q80(FY1980 第 1 四半期)を暦の四半期 1979Q4 として period に入れた
0ce70f59a636e927,US,index,"TABLE 1, QUARTERLY COST INDICES BY CWWBS FEATURE CODE",04 DAMS,Wt % 15%; 1Q80 (1979 (Oct - Dec)),index (1967 = 100),national,US,United States,,,,268.61,,index_value,public_domain,,,1979Q4,,usace-cwccis-2026-03,1,https://publibrary.sec.usace.army.mil/api/download?id=9fcedc82-37ec-4b3c-e8de-1b9dfc89ebec&filename=CWCCIS_Mar_2026-Combined%20Tables.pdf&token=&preview=true,US-PD-17USC105,,CWCCIS(EM 1110-2-1304、31 March 2026 版)。Base Year 1967 = 100。会計年度の四半期 1Q80(FY1980 第 1 四半期)を暦の四半期 1979Q4 として period に入れた
2d51f1a11c34f59d,US,index,"TABLE 1, QUARTERLY COST INDICES BY CWWBS FEATURE CODE",05 LOCKS,Wt % 2%; 1Q80 (1979 (Oct - Dec)),index (1967 = 100),national,US,United States,,,,267.29,,index_value,public_domain,,,1979Q4,,usace-cwccis-2026-03,1,https://publibrary.sec.usace.army.mil/api/download?id=9fcedc82-37ec-4b3c-e8de-1b9dfc89ebec&filename=CWCCIS_Mar_2026-Combined%20Tables.pdf&token=&preview=true,US-PD-17USC105,,CWCCIS(EM 1110-2-1304、31 March 2026 版)。Base Year 1967 = 100。会計年度の四半期 1Q80(FY1980 第 1 四半期)を暦の四半期 1979Q4 として period に入れた
9d7c1238c0769be6,US,index,"TABLE 1, QUARTERLY COST INDICES BY CWWBS FEATURE CODE",06 FISH & WILDLIFE FACILITIES,Wt % 5%; 1Q80 (1979 (Oct - Dec)),index (1967 = 100),national,US,United States,,,,272.96,,index_value,public_domain,,,1979Q4,,usace-cwccis-2026-03,1,https://publibrary.sec.usace.army.mil/api/download?id=9fcedc82-37ec-4b3c-e8de-1b9dfc89ebec&filename=CWCCIS_Mar_2026-Combined%20Tables.pdf&token=&preview=true,US-PD-17USC105,,CWCCIS(EM 1110-2-1304、31 March 2026 版)。Base Year 1967 = 100。会計年度の四半期 1Q80(FY1980 第 1 四半期)を暦の四半期 1979Q4 として period に入れた
d53fc9c76544b950,US,index,"TABLE 1, QUARTERLY COST INDICES BY CWWBS FEATURE CODE",07 POWER PLANT,Wt % 10%; 1Q80 (1979 (Oct - Dec)),index (1967 = 100),national,US,United States,,,,254.91,,index_value,public_domain,,,1979Q4,,usace-cwccis-2026-03,1,https://publibrary.sec.usace.army.mil/api/download?id=9fcedc82-37ec-4b3c-e8de-1b9dfc89ebec&filename=CWCCIS_Mar_2026-Combined%20Tables.pdf&token=&preview=true,US-PD-17USC105,,CWCCIS(EM 1110-2-1304、31 March 2026 版)。Base Year 1967 = 100。会計年度の四半期 1Q80(FY1980 第 1 四半期)を暦の四半期 1979Q4 として period に入れた
0cf8b0052ed5fe4d,US,index,"TABLE 1, QUARTERLY COST INDICES BY CWWBS FEATURE CODE","08 ROADS, RAILROADS & BRIDGES",Wt % 10%; 1Q80 (1979 (Oct - Dec)),index (1967 = 100),national,US,United States,,,,271.87,,index_value,public_domain,,,1979Q4,,usace-cwccis-2026-03,1,https://publibrary.sec.usace.army.mil/api/download?id=9fcedc82-37ec-4b3c-e8de-1b9dfc89ebec&filename=CWCCIS_Mar_2026-Combined%20Tables.pdf&token=&preview=true,US-PD-17USC105,,CWCCIS(EM 1110-2-1304、31 March 2026 版)。Base Year 1967 = 100。会計年度の四半期 1Q80(FY1980 第 1 四半期)を暦の四半期 1979Q4 として period に入れた
a8ad625102c50460,US,index,"TABLE 1, QUARTERLY COST INDICES BY CWWBS FEATURE CODE",09 CHANNELS & CANALS,Wt % 3%; 1Q80 (1979 (Oct - Dec)),index (1967 = 100),national,US,United States,,,,265.64,,index_value,public_domain,,,1979Q4,,usace-cwccis-2026-03,1,https://publibrary.sec.usace.army.mil/api/download?id=9fcedc82-37ec-4b3c-e8de-1b9dfc89ebec&filename=CWCCIS_Mar_2026-Combined%20Tables.pdf&token=&preview=true,US-PD-17USC105,,CWCCIS(EM 1110-2-1304、31 March 2026 版)。Base Year 1967 = 100。会計年度の四半期 1Q80(FY1980 第 1 四半期)を暦の四半期 1979Q4 として period に入れた
967b05ea39fe21e2,US,index,"TABLE 1, QUARTERLY COST INDICES BY CWWBS FEATURE CODE",10 BREAKWATER & SEAWALLS,Wt % 5%; 1Q80 (1979 (Oct - Dec)),index (1967 = 100),national,US,United States,,,,268.87,,index_value,public_domain,,,1979Q4,,usace-cwccis-2026-03,1,https://publibrary.sec.usace.army.mil/api/download?id=9fcedc82-37ec-4b3c-e8de-1b9dfc89ebec&filename=CWCCIS_Mar_2026-Combined%20Tables.pdf&token=&preview=true,US-PD-17USC105,,CWCCIS(EM 1110-2-1304、31 March 2026 版)。Base Year 1967 = 100。会計年度の四半期 1Q80(FY1980 第 1 四半期)を暦の四半期 1979Q4 として period に入れた
b027e10757e7723a,US,index,"TABLE 1, QUARTERLY COST INDICES BY CWWBS FEATURE CODE",11 LEVEES & FLOODWALLS,Wt % 5%; 1Q80 (1979 (Oct - Dec)),index (1967 = 100),national,US,United States,,,,270.52,,index_value,public_domain,,,1979Q4,,usace-cwccis-2026-03,1,https://publibrary.sec.usace.army.mil/api/download?id=9fcedc82-37ec-4b3c-e8de-1b9dfc89ebec&filename=CWCCIS_Mar_2026-Combined%20Tables.pdf&token=&preview=true,US-PD-17USC105,,CWCCIS(EM 1110-2-1304、31 March 2026 版)。Base Year 1967 = 100。会計年度の四半期 1Q80(FY1980 第 1 四半期)を暦の四半期 1979Q4 として period に入れた
6d0ac24788f84b92,US,index,"TABLE 1, QUARTERLY COST INDICES BY CWWBS FEATURE CODE",12 NAVIGATION PORTS & HARBORS,Wt % 10%; 1Q80 (1979 (Oct - Dec)),index (1967 = 100),national,US,United States,,,,296.3,,index_value,public_domain,,,1979Q4,,usace-cwccis-2026-03,1,https://publibrary.sec.usace.army.mil/api/download?id=9fcedc82-37ec-4b3c-e8de-1b9dfc89ebec&filename=CWCCIS_Mar_2026-Combined%20Tables.pdf&token=&preview=true,US-PD-17USC105,,CWCCIS(EM 1110-2-1304、31 March 2026 版)。Base Year 1967 = 100。会計年度の四半期 1Q80(FY1980 第 1 四半期)を暦の四半期 1979Q4 として period に入れた
