obs_id,country,layer,category,item_name,spec,unit,geo_level,geo_code,geo_name,area_label,area_code,area_members,price,currency,price_basis,price_status,ref_value,ref_note,period,effective_from,source_id,source_page,evidence_url,license,jccdb_v4_item_id,note
2a4e3193ce04b750,US,labor,Davis-Bacon General Decision,"ASBESTOS WORKERS/INSULATOR: (INCLUDES APPLICATION OF ALL INSULATING MATERIALS, PROTECTIVE COVERINGS, COATINGS AND FINISHINGS TO ALL TYPES OF MECHANICAL SYSTEMS (ALL COUNTIES EXCEPT ARCHULETA, CONEJOS, COSTILLA, LA PLATA AND MONTEZUMA)",Rate identifier: ASBE0028-004 07/01/2025,USD/hour,state,08,Colorado,CO20260001 Building,1,"Colorado Counties of Alamosa, Archuleta, Baca, Bent, Chaffee, Cheyenne, Conejos, Costilla, Crowley, Custer, Delta, Dolores, Eagle, Fremont, Garfield, Grand, Gunnison, Hinsdale, Huerfano, Jackson, Kiowa, Kit Carson, La Plata, Lake, Las Animas, Lincoln, Logan, Mineral, Moffat, Montezuma, Montrose, Morgan, Otero, Ouray, Phillips, Pitkin, Prowers, Rio Blanco, Rio Grande, Routt, Saguache, San Juan, San Miguel, Sedgwick, Summit, Washington and Yuma",36.98,USD,prevailing_wage_hourly,public_domain,,,2026-05-18,,dol-dbra-co20260001-1,document line 40,https://sam.gov/wage-determination/CO20260001/1,US-PD-17USC105,,Davis-Bacon 一般賃金決定 CO20260001 改訂 1(公表 05/18/2026、Building)。Rates 列(基本賃金)。
4116f26b99e58e79,US,labor,Davis-Bacon General Decision,"ASBESTOS WORKERS/INSULATOR: (INCLUDES APPLICATION OF ALL INSULATING MATERIALS, PROTECTIVE COVERINGS, COATINGS AND FINISHINGS TO ALL TYPES OF MECHANICAL SYSTEMS (ALL COUNTIES EXCEPT ARCHULETA, CONEJOS, COSTILLA, LA PLATA AND MONTEZUMA)",Rate identifier: ASBE0028-004 07/01/2025,USD/hour,state,08,Colorado,CO20260001 Building,1,"Colorado Counties of Alamosa, Archuleta, Baca, Bent, Chaffee, Cheyenne, Conejos, Costilla, Crowley, Custer, Delta, Dolores, Eagle, Fremont, Garfield, Grand, Gunnison, Hinsdale, Huerfano, Jackson, Kiowa, Kit Carson, La Plata, Lake, Las Animas, Lincoln, Logan, Mineral, Moffat, Montezuma, Montrose, Morgan, Otero, Ouray, Phillips, Pitkin, Prowers, Rio Blanco, Rio Grande, Routt, Saguache, San Juan, San Miguel, Sedgwick, Summit, Washington and Yuma",16.82,USD,prevailing_fringe_hourly,public_domain,,,2026-05-18,,dol-dbra-co20260001-1,document line 40,https://sam.gov/wage-determination/CO20260001/1,US-PD-17USC105,,Davis-Bacon 一般賃金決定 CO20260001 改訂 1(公表 05/18/2026、Building)。Fringes 列(付加給付の時間あたり額)。
4f45b7819ed0b0cd,US,labor,Davis-Bacon General Decision,"ASBESTOS WORKERS/INSULATOR: (INCLUDES APPLICATION OF ALL INSULATING MATERIALS, PROTECTIVE COVERINGS, COATINGS AND FINISHES TO ALL TYPES OF MECHANICAL SYSTEMS) (ARCHULETA, CONEJOS, COSTILLA, LA PLATA AND MONTEZUMA)",Rate identifier: ASBE0076-002 01/01/2025,USD/hour,state,08,Colorado,CO20260001 Building,1,"Colorado Counties of Alamosa, Archuleta, Baca, Bent, Chaffee, Cheyenne, Conejos, Costilla, Crowley, Custer, Delta, Dolores, Eagle, Fremont, Garfield, Grand, Gunnison, Hinsdale, Huerfano, Jackson, Kiowa, Kit Carson, La Plata, Lake, Las Animas, Lincoln, Logan, Mineral, Moffat, Montezuma, Montrose, Morgan, Otero, Ouray, Phillips, Pitkin, Prowers, Rio Blanco, Rio Grande, Routt, Saguache, San Juan, San Miguel, Sedgwick, Summit, Washington and Yuma",36.6,USD,prevailing_wage_hourly,public_domain,,,2026-05-18,,dol-dbra-co20260001-1,document line 49,https://sam.gov/wage-determination/CO20260001/1,US-PD-17USC105,,Davis-Bacon 一般賃金決定 CO20260001 改訂 1(公表 05/18/2026、Building)。Rates 列(基本賃金)。
687967120f79ef7b,US,labor,Davis-Bacon General Decision,"ASBESTOS WORKERS/INSULATOR: (INCLUDES APPLICATION OF ALL INSULATING MATERIALS, PROTECTIVE COVERINGS, COATINGS AND FINISHES TO ALL TYPES OF MECHANICAL SYSTEMS) (ARCHULETA, CONEJOS, COSTILLA, LA PLATA AND MONTEZUMA)",Rate identifier: ASBE0076-002 01/01/2025,USD/hour,state,08,Colorado,CO20260001 Building,1,"Colorado Counties of Alamosa, Archuleta, Baca, Bent, Chaffee, Cheyenne, Conejos, Costilla, Crowley, Custer, Delta, Dolores, Eagle, Fremont, Garfield, Grand, Gunnison, Hinsdale, Huerfano, Jackson, Kiowa, Kit Carson, La Plata, Lake, Las Animas, Lincoln, Logan, Mineral, Moffat, Montezuma, Montrose, Morgan, Otero, Ouray, Phillips, Pitkin, Prowers, Rio Blanco, Rio Grande, Routt, Saguache, San Juan, San Miguel, Sedgwick, Summit, Washington and Yuma",11.83,USD,prevailing_fringe_hourly,public_domain,,,2026-05-18,,dol-dbra-co20260001-1,document line 49,https://sam.gov/wage-determination/CO20260001/1,US-PD-17USC105,,Davis-Bacon 一般賃金決定 CO20260001 改訂 1(公表 05/18/2026、Building)。Fringes 列(付加給付の時間あたり額)。
550107880183af0d,US,labor,Davis-Bacon General Decision,"BRICKLAYER (ALAMOSA, ARCHULETA, BACA, BENT, CHAFFEE, CHEYENNE, CONEJOS, COSTILLA, CROWLEY, CUSTER, DOLORES, FREMONT, HINSDALE, HUERFANO, KIOWA, KIT CARSON, LA PLATA, LAS ANIMAS, LINCOLN, MINERAL, MONTEZUMA, PROWERS, SAGUACHE & SAN JUAN COUNTIES)",Rate identifier: BRCO0007-003 05/01/2024,USD/hour,state,08,Colorado,CO20260001 Building,1,"Colorado Counties of Alamosa, Archuleta, Baca, Bent, Chaffee, Cheyenne, Conejos, Costilla, Crowley, Custer, Delta, Dolores, Eagle, Fremont, Garfield, Grand, Gunnison, Hinsdale, Huerfano, Jackson, Kiowa, Kit Carson, La Plata, Lake, Las Animas, Lincoln, Logan, Mineral, Moffat, Montezuma, Montrose, Morgan, Otero, Ouray, Phillips, Pitkin, Prowers, Rio Blanco, Rio Grande, Routt, Saguache, San Juan, San Miguel, Sedgwick, Summit, Washington and Yuma",32.93,USD,prevailing_wage_hourly,public_domain,,,2026-05-18,,dol-dbra-co20260001-1,document line 59,https://sam.gov/wage-determination/CO20260001/1,US-PD-17USC105,,Davis-Bacon 一般賃金決定 CO20260001 改訂 1(公表 05/18/2026、Building)。Rates 列(基本賃金)。
2b52e62b5639a38c,US,labor,Davis-Bacon General Decision,"BRICKLAYER (ALAMOSA, ARCHULETA, BACA, BENT, CHAFFEE, CHEYENNE, CONEJOS, COSTILLA, CROWLEY, CUSTER, DOLORES, FREMONT, HINSDALE, HUERFANO, KIOWA, KIT CARSON, LA PLATA, LAS ANIMAS, LINCOLN, MINERAL, MONTEZUMA, PROWERS, SAGUACHE & SAN JUAN COUNTIES)",Rate identifier: BRCO0007-003 05/01/2024,USD/hour,state,08,Colorado,CO20260001 Building,1,"Colorado Counties of Alamosa, Archuleta, Baca, Bent, Chaffee, Cheyenne, Conejos, Costilla, Crowley, Custer, Delta, Dolores, Eagle, Fremont, Garfield, Grand, Gunnison, Hinsdale, Huerfano, Jackson, Kiowa, Kit Carson, La Plata, Lake, Las Animas, Lincoln, Logan, Mineral, Moffat, Montezuma, Montrose, Morgan, Otero, Ouray, Phillips, Pitkin, Prowers, Rio Blanco, Rio Grande, Routt, Saguache, San Juan, San Miguel, Sedgwick, Summit, Washington and Yuma",14.29,USD,prevailing_fringe_hourly,public_domain,,,2026-05-18,,dol-dbra-co20260001-1,document line 59,https://sam.gov/wage-determination/CO20260001/1,US-PD-17USC105,,Davis-Bacon 一般賃金決定 CO20260001 改訂 1(公表 05/18/2026、Building)。Fringes 列(付加給付の時間あたり額)。
3d7bc23317955f11,US,labor,Davis-Bacon General Decision,"BRICKLAYER (DELTA, GARFIELD, GRAND, GUNNISON, JACKSON, LAKE, LOGAN, MOFFAT, MONTROSE, MORGAN, OTERO, OURAY, PHILLIPS, RIO BLANCO, RIO GRANDE, SAN MIGUEL, SEDGWICK, WASHINGTON & YUMA COUNTIES)",Rate identifier: BRCO0007-009 05/01/2024,USD/hour,state,08,Colorado,CO20260001 Building,1,"Colorado Counties of Alamosa, Archuleta, Baca, Bent, Chaffee, Cheyenne, Conejos, Costilla, Crowley, Custer, Delta, Dolores, Eagle, Fremont, Garfield, Grand, Gunnison, Hinsdale, Huerfano, Jackson, Kiowa, Kit Carson, La Plata, Lake, Las Animas, Lincoln, Logan, Mineral, Moffat, Montezuma, Montrose, Morgan, Otero, Ouray, Phillips, Pitkin, Prowers, Rio Blanco, Rio Grande, Routt, Saguache, San Juan, San Miguel, Sedgwick, Summit, Washington and Yuma",32.93,USD,prevailing_wage_hourly,public_domain,,,2026-05-18,,dol-dbra-co20260001-1,document line 67,https://sam.gov/wage-determination/CO20260001/1,US-PD-17USC105,,Davis-Bacon 一般賃金決定 CO20260001 改訂 1(公表 05/18/2026、Building)。Rates 列(基本賃金)。
878f76ef88214d54,US,labor,Davis-Bacon General Decision,"BRICKLAYER (DELTA, GARFIELD, GRAND, GUNNISON, JACKSON, LAKE, LOGAN, MOFFAT, MONTROSE, MORGAN, OTERO, OURAY, PHILLIPS, RIO BLANCO, RIO GRANDE, SAN MIGUEL, SEDGWICK, WASHINGTON & YUMA COUNTIES)",Rate identifier: BRCO0007-009 05/01/2024,USD/hour,state,08,Colorado,CO20260001 Building,1,"Colorado Counties of Alamosa, Archuleta, Baca, Bent, Chaffee, Cheyenne, Conejos, Costilla, Crowley, Custer, Delta, Dolores, Eagle, Fremont, Garfield, Grand, Gunnison, Hinsdale, Huerfano, Jackson, Kiowa, Kit Carson, La Plata, Lake, Las Animas, Lincoln, Logan, Mineral, Moffat, Montezuma, Montrose, Morgan, Otero, Ouray, Phillips, Pitkin, Prowers, Rio Blanco, Rio Grande, Routt, Saguache, San Juan, San Miguel, Sedgwick, Summit, Washington and Yuma",14.29,USD,prevailing_fringe_hourly,public_domain,,,2026-05-18,,dol-dbra-co20260001-1,document line 67,https://sam.gov/wage-determination/CO20260001/1,US-PD-17USC105,,Davis-Bacon 一般賃金決定 CO20260001 改訂 1(公表 05/18/2026、Building)。Fringes 列(付加給付の時間あたり額)。
4e60b209d17ca31a,US,labor,Davis-Bacon General Decision,"BRICKLAYER (EAGLE, PITKIN, ROUTT & SUMMIT COUNTIES).",Rate identifier: BRCO0007-010 01/01/2024,USD/hour,state,08,Colorado,CO20260001 Building,1,"Colorado Counties of Alamosa, Archuleta, Baca, Bent, Chaffee, Cheyenne, Conejos, Costilla, Crowley, Custer, Delta, Dolores, Eagle, Fremont, Garfield, Grand, Gunnison, Hinsdale, Huerfano, Jackson, Kiowa, Kit Carson, La Plata, Lake, Las Animas, Lincoln, Logan, Mineral, Moffat, Montezuma, Montrose, Morgan, Otero, Ouray, Phillips, Pitkin, Prowers, Rio Blanco, Rio Grande, Routt, Saguache, San Juan, San Miguel, Sedgwick, Summit, Washington and Yuma",42.37,USD,prevailing_wage_hourly,public_domain,,,2026-05-18,,dol-dbra-co20260001-1,document line 72,https://sam.gov/wage-determination/CO20260001/1,US-PD-17USC105,,Davis-Bacon 一般賃金決定 CO20260001 改訂 1(公表 05/18/2026、Building)。Rates 列(基本賃金)。
0035b43a25cdfe54,US,labor,Davis-Bacon General Decision,"BRICKLAYER (EAGLE, PITKIN, ROUTT & SUMMIT COUNTIES).",Rate identifier: BRCO0007-010 01/01/2024,USD/hour,state,08,Colorado,CO20260001 Building,1,"Colorado Counties of Alamosa, Archuleta, Baca, Bent, Chaffee, Cheyenne, Conejos, Costilla, Crowley, Custer, Delta, Dolores, Eagle, Fremont, Garfield, Grand, Gunnison, Hinsdale, Huerfano, Jackson, Kiowa, Kit Carson, La Plata, Lake, Las Animas, Lincoln, Logan, Mineral, Moffat, Montezuma, Montrose, Morgan, Otero, Ouray, Phillips, Pitkin, Prowers, Rio Blanco, Rio Grande, Routt, Saguache, San Juan, San Miguel, Sedgwick, Summit, Washington and Yuma",15.21,USD,prevailing_fringe_hourly,public_domain,,,2026-05-18,,dol-dbra-co20260001-1,document line 72,https://sam.gov/wage-determination/CO20260001/1,US-PD-17USC105,,Davis-Bacon 一般賃金決定 CO20260001 改訂 1(公表 05/18/2026、Building)。Fringes 列(付加給付の時間あたり額)。
