obs_id,country,layer,category,item_name,spec,unit,geo_level,geo_code,geo_name,area_label,area_code,area_members,price,currency,price_basis,price_status,ref_value,ref_note,period,effective_from,source_id,source_page,evidence_url,license,jccdb_v4_item_id,note
a612517430d7728c,US,spending,Building Permits Survey: New Privately-Owned Residential Construction,1-unit,"Bldgs, Estimates with Imputation; Annual",buildings,metro,10100,Aberdeen  SD,Aberdeen  SD,10100,,70,,count,public_domain,70,Reported Only,2024,,census-bps-cbsa2024a,cbsa2024a.txt,https://www2.census.gov/econ/bps/CBSA%20(beginning%20Jan%202024)/cbsa2024a.txt,US-PD-17USC105,,"CSA 999, Header Code 5(CBSA (Micropolitan))"
92d737c5c5882070,US,spending,Building Permits Survey: New Privately-Owned Residential Construction,1-unit,"Units, Estimates with Imputation; Annual",housing units,metro,10100,Aberdeen  SD,Aberdeen  SD,10100,,70,,count,public_domain,70,Reported Only,2024,,census-bps-cbsa2024a,cbsa2024a.txt,https://www2.census.gov/econ/bps/CBSA%20(beginning%20Jan%202024)/cbsa2024a.txt,US-PD-17USC105,,"CSA 999, Header Code 5(CBSA (Micropolitan))"
9a8308cf4dee062b,US,spending,Building Permits Survey: New Privately-Owned Residential Construction,1-unit,"Value / Units, Estimates with Imputation; Annual",USD per housing unit,metro,10100,Aberdeen  SD,Aberdeen  SD,10100,,198357,USD,permit_valuation_per_unit_usd,public_domain,,,2024,,census-bps-cbsa2024a,cbsa2024a.txt,https://www2.census.gov/econ/bps/CBSA%20(beginning%20Jan%202024)/cbsa2024a.txt,US-PD-17USC105,,原本に無い値。bd5bcbb6172790ba / 92d737c5c5882070(Value x 1000 ÷ Units、1 ドル未満四捨五入。許可申請時の工事額で、土地代を含まない)
bd5bcbb6172790ba,US,spending,Building Permits Survey: New Privately-Owned Residential Construction,1-unit,"Value, Estimates with Imputation; Annual",USD thousand,metro,10100,Aberdeen  SD,Aberdeen  SD,10100,,13885,USD,permit_valuation_thousand_usd,public_domain,13885,Reported Only,2024,,census-bps-cbsa2024a,cbsa2024a.txt,https://www2.census.gov/econ/bps/CBSA%20(beginning%20Jan%202024)/cbsa2024a.txt,US-PD-17USC105,,"CSA 999, Header Code 5(CBSA (Micropolitan))"
706ddf01d5e2f89e,US,spending,Building Permits Survey: New Privately-Owned Residential Construction,2-units,"Bldgs, Estimates with Imputation; Annual",buildings,metro,10100,Aberdeen  SD,Aberdeen  SD,10100,,6,,count,public_domain,6,Reported Only,2024,,census-bps-cbsa2024a,cbsa2024a.txt,https://www2.census.gov/econ/bps/CBSA%20(beginning%20Jan%202024)/cbsa2024a.txt,US-PD-17USC105,,"CSA 999, Header Code 5(CBSA (Micropolitan))"
6c7a746dfb4a06a0,US,spending,Building Permits Survey: New Privately-Owned Residential Construction,2-units,"Units, Estimates with Imputation; Annual",housing units,metro,10100,Aberdeen  SD,Aberdeen  SD,10100,,12,,count,public_domain,12,Reported Only,2024,,census-bps-cbsa2024a,cbsa2024a.txt,https://www2.census.gov/econ/bps/CBSA%20(beginning%20Jan%202024)/cbsa2024a.txt,US-PD-17USC105,,"CSA 999, Header Code 5(CBSA (Micropolitan))"
ef23dc2ceb5eb196,US,spending,Building Permits Survey: New Privately-Owned Residential Construction,2-units,"Value / Units, Estimates with Imputation; Annual",USD per housing unit,metro,10100,Aberdeen  SD,Aberdeen  SD,10100,,78250,USD,permit_valuation_per_unit_usd,public_domain,,,2024,,census-bps-cbsa2024a,cbsa2024a.txt,https://www2.census.gov/econ/bps/CBSA%20(beginning%20Jan%202024)/cbsa2024a.txt,US-PD-17USC105,,原本に無い値。d3b677d4f99e48e1 / 6c7a746dfb4a06a0(Value x 1000 ÷ Units、1 ドル未満四捨五入。許可申請時の工事額で、土地代を含まない)
d3b677d4f99e48e1,US,spending,Building Permits Survey: New Privately-Owned Residential Construction,2-units,"Value, Estimates with Imputation; Annual",USD thousand,metro,10100,Aberdeen  SD,Aberdeen  SD,10100,,939,USD,permit_valuation_thousand_usd,public_domain,939,Reported Only,2024,,census-bps-cbsa2024a,cbsa2024a.txt,https://www2.census.gov/econ/bps/CBSA%20(beginning%20Jan%202024)/cbsa2024a.txt,US-PD-17USC105,,"CSA 999, Header Code 5(CBSA (Micropolitan))"
01a3142893345b81,US,spending,Building Permits Survey: New Privately-Owned Residential Construction,3-4 units,"Bldgs, Estimates with Imputation; Annual",buildings,metro,10100,Aberdeen  SD,Aberdeen  SD,10100,,1,,count,public_domain,1,Reported Only,2024,,census-bps-cbsa2024a,cbsa2024a.txt,https://www2.census.gov/econ/bps/CBSA%20(beginning%20Jan%202024)/cbsa2024a.txt,US-PD-17USC105,,"CSA 999, Header Code 5(CBSA (Micropolitan))"
81c71c7d43f7e74d,US,spending,Building Permits Survey: New Privately-Owned Residential Construction,3-4 units,"Units, Estimates with Imputation; Annual",housing units,metro,10100,Aberdeen  SD,Aberdeen  SD,10100,,4,,count,public_domain,4,Reported Only,2024,,census-bps-cbsa2024a,cbsa2024a.txt,https://www2.census.gov/econ/bps/CBSA%20(beginning%20Jan%202024)/cbsa2024a.txt,US-PD-17USC105,,"CSA 999, Header Code 5(CBSA (Micropolitan))"
1c74d85ec81164fc,US,spending,Building Permits Survey: New Privately-Owned Residential Construction,3-4 units,"Value / Units, Estimates with Imputation; Annual",USD per housing unit,metro,10100,Aberdeen  SD,Aberdeen  SD,10100,,62500,USD,permit_valuation_per_unit_usd,public_domain,,,2024,,census-bps-cbsa2024a,cbsa2024a.txt,https://www2.census.gov/econ/bps/CBSA%20(beginning%20Jan%202024)/cbsa2024a.txt,US-PD-17USC105,,原本に無い値。40e79e37de01323d / 81c71c7d43f7e74d(Value x 1000 ÷ Units、1 ドル未満四捨五入。許可申請時の工事額で、土地代を含まない)
40e79e37de01323d,US,spending,Building Permits Survey: New Privately-Owned Residential Construction,3-4 units,"Value, Estimates with Imputation; Annual",USD thousand,metro,10100,Aberdeen  SD,Aberdeen  SD,10100,,250,USD,permit_valuation_thousand_usd,public_domain,250,Reported Only,2024,,census-bps-cbsa2024a,cbsa2024a.txt,https://www2.census.gov/econ/bps/CBSA%20(beginning%20Jan%202024)/cbsa2024a.txt,US-PD-17USC105,,"CSA 999, Header Code 5(CBSA (Micropolitan))"
f6cbc828e00471c4,US,spending,Building Permits Survey: New Privately-Owned Residential Construction,5+ units,"Bldgs, Estimates with Imputation; Annual",buildings,metro,10100,Aberdeen  SD,Aberdeen  SD,10100,,0,,count,public_domain,0,Reported Only,2024,,census-bps-cbsa2024a,cbsa2024a.txt,https://www2.census.gov/econ/bps/CBSA%20(beginning%20Jan%202024)/cbsa2024a.txt,US-PD-17USC105,,"CSA 999, Header Code 5(CBSA (Micropolitan))"
eb8bdb29a733bf95,US,spending,Building Permits Survey: New Privately-Owned Residential Construction,5+ units,"Units, Estimates with Imputation; Annual",housing units,metro,10100,Aberdeen  SD,Aberdeen  SD,10100,,0,,count,public_domain,0,Reported Only,2024,,census-bps-cbsa2024a,cbsa2024a.txt,https://www2.census.gov/econ/bps/CBSA%20(beginning%20Jan%202024)/cbsa2024a.txt,US-PD-17USC105,,"CSA 999, Header Code 5(CBSA (Micropolitan))"
