obs_id,country,layer,category,item_name,spec,unit,geo_level,geo_code,geo_name,area_label,area_code,area_members,price,currency,price_basis,price_status,ref_value,ref_note,period,effective_from,source_id,source_page,evidence_url,license,jccdb_v4_item_id,note
304acfd8c55c5d40,US,spending,Building Permits Survey: New Privately-Owned Residential Construction,1-unit,"Bldgs, Estimates with Imputation; Annual",buildings,metro,10180,Abilene  TX,Abilene  TX,10180,,335,,count,public_domain,334,Reported Only,2018,,census-bps-ma2018a,ma2018a.txt,https://www2.census.gov/econ/bps/Metro%20(ending%202023)/ma2018a.txt,US-PD-17USC105,,"CSA 999, Header Coverage Code blank"
543378742fa3bcec,US,spending,Building Permits Survey: New Privately-Owned Residential Construction,1-unit,"Units, Estimates with Imputation; Annual",housing units,metro,10180,Abilene  TX,Abilene  TX,10180,,335,,count,public_domain,334,Reported Only,2018,,census-bps-ma2018a,ma2018a.txt,https://www2.census.gov/econ/bps/Metro%20(ending%202023)/ma2018a.txt,US-PD-17USC105,,"CSA 999, Header Coverage Code blank"
f40fb8b57cc51da9,US,spending,Building Permits Survey: New Privately-Owned Residential Construction,1-unit,"Value / Units, Estimates with Imputation; Annual",USD per housing unit,metro,10180,Abilene  TX,Abilene  TX,10180,,218078,USD,permit_valuation_per_unit_usd,public_domain,,,2018,,census-bps-ma2018a,ma2018a.txt,https://www2.census.gov/econ/bps/Metro%20(ending%202023)/ma2018a.txt,US-PD-17USC105,,原本に無い値。5bae64a9297bb08f / 543378742fa3bcec(Value x 1000 ÷ Units、1 ドル未満四捨五入。許可申請時の工事額で、土地代を含まない)
5bae64a9297bb08f,US,spending,Building Permits Survey: New Privately-Owned Residential Construction,1-unit,"Value, Estimates with Imputation; Annual",USD thousand,metro,10180,Abilene  TX,Abilene  TX,10180,,73056,USD,permit_valuation_thousand_usd,public_domain,72829,Reported Only,2018,,census-bps-ma2018a,ma2018a.txt,https://www2.census.gov/econ/bps/Metro%20(ending%202023)/ma2018a.txt,US-PD-17USC105,,"CSA 999, Header Coverage Code blank"
a1eb5acd565ec2ee,US,spending,Building Permits Survey: New Privately-Owned Residential Construction,2-units,"Bldgs, Estimates with Imputation; Annual",buildings,metro,10180,Abilene  TX,Abilene  TX,10180,,11,,count,public_domain,11,Reported Only,2018,,census-bps-ma2018a,ma2018a.txt,https://www2.census.gov/econ/bps/Metro%20(ending%202023)/ma2018a.txt,US-PD-17USC105,,"CSA 999, Header Coverage Code blank"
eab4810460d52c73,US,spending,Building Permits Survey: New Privately-Owned Residential Construction,2-units,"Units, Estimates with Imputation; Annual",housing units,metro,10180,Abilene  TX,Abilene  TX,10180,,22,,count,public_domain,22,Reported Only,2018,,census-bps-ma2018a,ma2018a.txt,https://www2.census.gov/econ/bps/Metro%20(ending%202023)/ma2018a.txt,US-PD-17USC105,,"CSA 999, Header Coverage Code blank"
bd8a0237ecd0081c,US,spending,Building Permits Survey: New Privately-Owned Residential Construction,2-units,"Value / Units, Estimates with Imputation; Annual",USD per housing unit,metro,10180,Abilene  TX,Abilene  TX,10180,,82318,USD,permit_valuation_per_unit_usd,public_domain,,,2018,,census-bps-ma2018a,ma2018a.txt,https://www2.census.gov/econ/bps/Metro%20(ending%202023)/ma2018a.txt,US-PD-17USC105,,原本に無い値。c75e523b6eee3d11 / eab4810460d52c73(Value x 1000 ÷ Units、1 ドル未満四捨五入。許可申請時の工事額で、土地代を含まない)
c75e523b6eee3d11,US,spending,Building Permits Survey: New Privately-Owned Residential Construction,2-units,"Value, Estimates with Imputation; Annual",USD thousand,metro,10180,Abilene  TX,Abilene  TX,10180,,1811,USD,permit_valuation_thousand_usd,public_domain,1811,Reported Only,2018,,census-bps-ma2018a,ma2018a.txt,https://www2.census.gov/econ/bps/Metro%20(ending%202023)/ma2018a.txt,US-PD-17USC105,,"CSA 999, Header Coverage Code blank"
d40706fc580ebcee,US,spending,Building Permits Survey: New Privately-Owned Residential Construction,3-4 units,"Bldgs, Estimates with Imputation; Annual",buildings,metro,10180,Abilene  TX,Abilene  TX,10180,,0,,count,public_domain,0,Reported Only,2018,,census-bps-ma2018a,ma2018a.txt,https://www2.census.gov/econ/bps/Metro%20(ending%202023)/ma2018a.txt,US-PD-17USC105,,"CSA 999, Header Coverage Code blank"
4f24b0133a2fb2e7,US,spending,Building Permits Survey: New Privately-Owned Residential Construction,3-4 units,"Units, Estimates with Imputation; Annual",housing units,metro,10180,Abilene  TX,Abilene  TX,10180,,0,,count,public_domain,0,Reported Only,2018,,census-bps-ma2018a,ma2018a.txt,https://www2.census.gov/econ/bps/Metro%20(ending%202023)/ma2018a.txt,US-PD-17USC105,,"CSA 999, Header Coverage Code blank"
68160c9376265c48,US,spending,Building Permits Survey: New Privately-Owned Residential Construction,3-4 units,"Value, Estimates with Imputation; Annual",USD thousand,metro,10180,Abilene  TX,Abilene  TX,10180,,0,USD,permit_valuation_thousand_usd,public_domain,,,2018,,census-bps-ma2018a,ma2018a.txt,https://www2.census.gov/econ/bps/Metro%20(ending%202023)/ma2018a.txt,US-PD-17USC105,,"原本の Value は 0((統計の 0 は値として持つ。2026-09-26 番人))。CSA 999, Header Coverage Code blank / 原本の値 0(該当なし・定めなし = 0)"
ff1753aca031e868,US,spending,Building Permits Survey: New Privately-Owned Residential Construction,5+ units,"Bldgs, Estimates with Imputation; Annual",buildings,metro,10180,Abilene  TX,Abilene  TX,10180,,0,,count,public_domain,0,Reported Only,2018,,census-bps-ma2018a,ma2018a.txt,https://www2.census.gov/econ/bps/Metro%20(ending%202023)/ma2018a.txt,US-PD-17USC105,,"CSA 999, Header Coverage Code blank"
e24b7fed771dde10,US,spending,Building Permits Survey: New Privately-Owned Residential Construction,5+ units,"Units, Estimates with Imputation; Annual",housing units,metro,10180,Abilene  TX,Abilene  TX,10180,,0,,count,public_domain,0,Reported Only,2018,,census-bps-ma2018a,ma2018a.txt,https://www2.census.gov/econ/bps/Metro%20(ending%202023)/ma2018a.txt,US-PD-17USC105,,"CSA 999, Header Coverage Code blank"
0b01694c2e564df3,US,spending,Building Permits Survey: New Privately-Owned Residential Construction,5+ units,"Value, Estimates with Imputation; Annual",USD thousand,metro,10180,Abilene  TX,Abilene  TX,10180,,0,USD,permit_valuation_thousand_usd,public_domain,,,2018,,census-bps-ma2018a,ma2018a.txt,https://www2.census.gov/econ/bps/Metro%20(ending%202023)/ma2018a.txt,US-PD-17USC105,,"原本の Value は 0((統計の 0 は値として持つ。2026-09-26 番人))。CSA 999, Header Coverage Code blank / 原本の値 0(該当なし・定めなし = 0)"
