obs_id,country,layer,category,item_name,spec,unit,geo_level,geo_code,geo_name,area_label,area_code,area_members,price,currency,price_basis,price_status,ref_value,ref_note,period,effective_from,source_id,source_page,evidence_url,license,jccdb_v4_item_id,note
29e6538adb5948dc,US,spending,Building Permits Survey: New Privately-Owned Residential Construction,1-unit,"Bldgs, Estimates with Imputation; Annual",buildings,metro,10100,Aberdeen  SD,Aberdeen  SD,10100,,65,,count,public_domain,65,Reported Only,2025,,census-bps-cbsa2025a,cbsa2025a.txt,https://www2.census.gov/econ/bps/CBSA%20(beginning%20Jan%202024)/cbsa2025a.txt,US-PD-17USC105,,"CSA 999, Header Code 5(CBSA (Micropolitan))"
a06c5f21f05f14aa,US,spending,Building Permits Survey: New Privately-Owned Residential Construction,1-unit,"Units, Estimates with Imputation; Annual",housing units,metro,10100,Aberdeen  SD,Aberdeen  SD,10100,,65,,count,public_domain,65,Reported Only,2025,,census-bps-cbsa2025a,cbsa2025a.txt,https://www2.census.gov/econ/bps/CBSA%20(beginning%20Jan%202024)/cbsa2025a.txt,US-PD-17USC105,,"CSA 999, Header Code 5(CBSA (Micropolitan))"
5f2aa8390c66cb53,US,spending,Building Permits Survey: New Privately-Owned Residential Construction,1-unit,"Value / Units, Estimates with Imputation; Annual",USD per housing unit,metro,10100,Aberdeen  SD,Aberdeen  SD,10100,,291354,USD,permit_valuation_per_unit_usd,public_domain,,,2025,,census-bps-cbsa2025a,cbsa2025a.txt,https://www2.census.gov/econ/bps/CBSA%20(beginning%20Jan%202024)/cbsa2025a.txt,US-PD-17USC105,,原本に無い値。dd77e583a19a1705 / a06c5f21f05f14aa(Value x 1000 ÷ Units、1 ドル未満四捨五入。許可申請時の工事額で、土地代を含まない)
dd77e583a19a1705,US,spending,Building Permits Survey: New Privately-Owned Residential Construction,1-unit,"Value, Estimates with Imputation; Annual",USD thousand,metro,10100,Aberdeen  SD,Aberdeen  SD,10100,,18938,USD,permit_valuation_thousand_usd,public_domain,18938,Reported Only,2025,,census-bps-cbsa2025a,cbsa2025a.txt,https://www2.census.gov/econ/bps/CBSA%20(beginning%20Jan%202024)/cbsa2025a.txt,US-PD-17USC105,,"CSA 999, Header Code 5(CBSA (Micropolitan))"
6a8466545d7b3332,US,spending,Building Permits Survey: New Privately-Owned Residential Construction,2-units,"Bldgs, Estimates with Imputation; Annual",buildings,metro,10100,Aberdeen  SD,Aberdeen  SD,10100,,12,,count,public_domain,12,Reported Only,2025,,census-bps-cbsa2025a,cbsa2025a.txt,https://www2.census.gov/econ/bps/CBSA%20(beginning%20Jan%202024)/cbsa2025a.txt,US-PD-17USC105,,"CSA 999, Header Code 5(CBSA (Micropolitan))"
6fa1d139a549c6f1,US,spending,Building Permits Survey: New Privately-Owned Residential Construction,2-units,"Units, Estimates with Imputation; Annual",housing units,metro,10100,Aberdeen  SD,Aberdeen  SD,10100,,24,,count,public_domain,24,Reported Only,2025,,census-bps-cbsa2025a,cbsa2025a.txt,https://www2.census.gov/econ/bps/CBSA%20(beginning%20Jan%202024)/cbsa2025a.txt,US-PD-17USC105,,"CSA 999, Header Code 5(CBSA (Micropolitan))"
a1ade3875226d1a2,US,spending,Building Permits Survey: New Privately-Owned Residential Construction,2-units,"Value / Units, Estimates with Imputation; Annual",USD per housing unit,metro,10100,Aberdeen  SD,Aberdeen  SD,10100,,137625,USD,permit_valuation_per_unit_usd,public_domain,,,2025,,census-bps-cbsa2025a,cbsa2025a.txt,https://www2.census.gov/econ/bps/CBSA%20(beginning%20Jan%202024)/cbsa2025a.txt,US-PD-17USC105,,原本に無い値。d58a6164b85887e2 / 6fa1d139a549c6f1(Value x 1000 ÷ Units、1 ドル未満四捨五入。許可申請時の工事額で、土地代を含まない)
d58a6164b85887e2,US,spending,Building Permits Survey: New Privately-Owned Residential Construction,2-units,"Value, Estimates with Imputation; Annual",USD thousand,metro,10100,Aberdeen  SD,Aberdeen  SD,10100,,3303,USD,permit_valuation_thousand_usd,public_domain,3303,Reported Only,2025,,census-bps-cbsa2025a,cbsa2025a.txt,https://www2.census.gov/econ/bps/CBSA%20(beginning%20Jan%202024)/cbsa2025a.txt,US-PD-17USC105,,"CSA 999, Header Code 5(CBSA (Micropolitan))"
4d96bbf414c32790,US,spending,Building Permits Survey: New Privately-Owned Residential Construction,3-4 units,"Bldgs, Estimates with Imputation; Annual",buildings,metro,10100,Aberdeen  SD,Aberdeen  SD,10100,,0,,count,public_domain,0,Reported Only,2025,,census-bps-cbsa2025a,cbsa2025a.txt,https://www2.census.gov/econ/bps/CBSA%20(beginning%20Jan%202024)/cbsa2025a.txt,US-PD-17USC105,,"CSA 999, Header Code 5(CBSA (Micropolitan))"
10e36b287234df8c,US,spending,Building Permits Survey: New Privately-Owned Residential Construction,3-4 units,"Units, Estimates with Imputation; Annual",housing units,metro,10100,Aberdeen  SD,Aberdeen  SD,10100,,0,,count,public_domain,0,Reported Only,2025,,census-bps-cbsa2025a,cbsa2025a.txt,https://www2.census.gov/econ/bps/CBSA%20(beginning%20Jan%202024)/cbsa2025a.txt,US-PD-17USC105,,"CSA 999, Header Code 5(CBSA (Micropolitan))"
b46930bd1ace0776,US,spending,Building Permits Survey: New Privately-Owned Residential Construction,3-4 units,"Value, Estimates with Imputation; Annual",USD thousand,metro,10100,Aberdeen  SD,Aberdeen  SD,10100,,0,USD,permit_valuation_thousand_usd,public_domain,,,2025,,census-bps-cbsa2025a,cbsa2025a.txt,https://www2.census.gov/econ/bps/CBSA%20(beginning%20Jan%202024)/cbsa2025a.txt,US-PD-17USC105,,"原本の Value は 0((統計の 0 は値として持つ。2026-09-26 番人))。CSA 999, Header Code 5(CBSA (Micropolitan)) / 原本の値 0(該当なし・定めなし = 0)"
