obs_id,country,layer,category,item_name,spec,unit,geo_level,geo_code,geo_name,area_label,area_code,area_members,price,currency,price_basis,price_status,ref_value,ref_note,period,effective_from,source_id,source_page,evidence_url,license,jccdb_v4_item_id,note
daa0c0e639457113,US,spending,Building Permits Survey: New Privately-Owned Residential Construction,1-unit,"Bldgs, Estimates with Imputation; Annual",buildings,metro,10180,Abilene  TX,Abilene  TX,10180,,397,,count,public_domain,397,Reported Only,2020,,census-bps-ma2020a,ma2020a.txt,https://www2.census.gov/econ/bps/Metro%20(ending%202023)/ma2020a.txt,US-PD-17USC105,,"CSA 999, Header Coverage Code blank"
a33c5d2cb0301a5c,US,spending,Building Permits Survey: New Privately-Owned Residential Construction,1-unit,"Units, Estimates with Imputation; Annual",housing units,metro,10180,Abilene  TX,Abilene  TX,10180,,397,,count,public_domain,397,Reported Only,2020,,census-bps-ma2020a,ma2020a.txt,https://www2.census.gov/econ/bps/Metro%20(ending%202023)/ma2020a.txt,US-PD-17USC105,,"CSA 999, Header Coverage Code blank"
25bdfdde38cf6e71,US,spending,Building Permits Survey: New Privately-Owned Residential Construction,1-unit,"Value / Units, Estimates with Imputation; Annual",USD per housing unit,metro,10180,Abilene  TX,Abilene  TX,10180,,207977,USD,permit_valuation_per_unit_usd,public_domain,,,2020,,census-bps-ma2020a,ma2020a.txt,https://www2.census.gov/econ/bps/Metro%20(ending%202023)/ma2020a.txt,US-PD-17USC105,,原本に無い値。fae373592bf83da2 / a33c5d2cb0301a5c(Value x 1000 ÷ Units、1 ドル未満四捨五入。許可申請時の工事額で、土地代を含まない)
fae373592bf83da2,US,spending,Building Permits Survey: New Privately-Owned Residential Construction,1-unit,"Value, Estimates with Imputation; Annual",USD thousand,metro,10180,Abilene  TX,Abilene  TX,10180,,82567,USD,permit_valuation_thousand_usd,public_domain,82567,Reported Only,2020,,census-bps-ma2020a,ma2020a.txt,https://www2.census.gov/econ/bps/Metro%20(ending%202023)/ma2020a.txt,US-PD-17USC105,,"CSA 999, Header Coverage Code blank"
2fcf49d4b2dc6595,US,spending,Building Permits Survey: New Privately-Owned Residential Construction,2-units,"Bldgs, Estimates with Imputation; Annual",buildings,metro,10180,Abilene  TX,Abilene  TX,10180,,25,,count,public_domain,25,Reported Only,2020,,census-bps-ma2020a,ma2020a.txt,https://www2.census.gov/econ/bps/Metro%20(ending%202023)/ma2020a.txt,US-PD-17USC105,,"CSA 999, Header Coverage Code blank"
4f4e55cb21a9244f,US,spending,Building Permits Survey: New Privately-Owned Residential Construction,2-units,"Units, Estimates with Imputation; Annual",housing units,metro,10180,Abilene  TX,Abilene  TX,10180,,50,,count,public_domain,50,Reported Only,2020,,census-bps-ma2020a,ma2020a.txt,https://www2.census.gov/econ/bps/Metro%20(ending%202023)/ma2020a.txt,US-PD-17USC105,,"CSA 999, Header Coverage Code blank"
77f33a271669564a,US,spending,Building Permits Survey: New Privately-Owned Residential Construction,2-units,"Value / Units, Estimates with Imputation; Annual",USD per housing unit,metro,10180,Abilene  TX,Abilene  TX,10180,,93840,USD,permit_valuation_per_unit_usd,public_domain,,,2020,,census-bps-ma2020a,ma2020a.txt,https://www2.census.gov/econ/bps/Metro%20(ending%202023)/ma2020a.txt,US-PD-17USC105,,原本に無い値。ff433f774a2c2e92 / 4f4e55cb21a9244f(Value x 1000 ÷ Units、1 ドル未満四捨五入。許可申請時の工事額で、土地代を含まない)
ff433f774a2c2e92,US,spending,Building Permits Survey: New Privately-Owned Residential Construction,2-units,"Value, Estimates with Imputation; Annual",USD thousand,metro,10180,Abilene  TX,Abilene  TX,10180,,4692,USD,permit_valuation_thousand_usd,public_domain,4692,Reported Only,2020,,census-bps-ma2020a,ma2020a.txt,https://www2.census.gov/econ/bps/Metro%20(ending%202023)/ma2020a.txt,US-PD-17USC105,,"CSA 999, Header Coverage Code blank"
432b8058615f0b2b,US,spending,Building Permits Survey: New Privately-Owned Residential Construction,3-4 units,"Bldgs, Estimates with Imputation; Annual",buildings,metro,10180,Abilene  TX,Abilene  TX,10180,,5,,count,public_domain,5,Reported Only,2020,,census-bps-ma2020a,ma2020a.txt,https://www2.census.gov/econ/bps/Metro%20(ending%202023)/ma2020a.txt,US-PD-17USC105,,"CSA 999, Header Coverage Code blank"
bacafbcc52b99d9f,US,spending,Building Permits Survey: New Privately-Owned Residential Construction,3-4 units,"Units, Estimates with Imputation; Annual",housing units,metro,10180,Abilene  TX,Abilene  TX,10180,,20,,count,public_domain,20,Reported Only,2020,,census-bps-ma2020a,ma2020a.txt,https://www2.census.gov/econ/bps/Metro%20(ending%202023)/ma2020a.txt,US-PD-17USC105,,"CSA 999, Header Coverage Code blank"
51282fbf760641fe,US,spending,Building Permits Survey: New Privately-Owned Residential Construction,3-4 units,"Value / Units, Estimates with Imputation; Annual",USD per housing unit,metro,10180,Abilene  TX,Abilene  TX,10180,,82600,USD,permit_valuation_per_unit_usd,public_domain,,,2020,,census-bps-ma2020a,ma2020a.txt,https://www2.census.gov/econ/bps/Metro%20(ending%202023)/ma2020a.txt,US-PD-17USC105,,原本に無い値。3bca64f5f8549697 / bacafbcc52b99d9f(Value x 1000 ÷ Units、1 ドル未満四捨五入。許可申請時の工事額で、土地代を含まない)
3bca64f5f8549697,US,spending,Building Permits Survey: New Privately-Owned Residential Construction,3-4 units,"Value, Estimates with Imputation; Annual",USD thousand,metro,10180,Abilene  TX,Abilene  TX,10180,,1652,USD,permit_valuation_thousand_usd,public_domain,1652,Reported Only,2020,,census-bps-ma2020a,ma2020a.txt,https://www2.census.gov/econ/bps/Metro%20(ending%202023)/ma2020a.txt,US-PD-17USC105,,"CSA 999, Header Coverage Code blank"
3fd610c2c138d167,US,spending,Building Permits Survey: New Privately-Owned Residential Construction,5+ units,"Bldgs, Estimates with Imputation; Annual",buildings,metro,10180,Abilene  TX,Abilene  TX,10180,,19,,count,public_domain,19,Reported Only,2020,,census-bps-ma2020a,ma2020a.txt,https://www2.census.gov/econ/bps/Metro%20(ending%202023)/ma2020a.txt,US-PD-17USC105,,"CSA 999, Header Coverage Code blank"
7f0fbe9bbb21be4b,US,spending,Building Permits Survey: New Privately-Owned Residential Construction,5+ units,"Units, Estimates with Imputation; Annual",housing units,metro,10180,Abilene  TX,Abilene  TX,10180,,196,,count,public_domain,196,Reported Only,2020,,census-bps-ma2020a,ma2020a.txt,https://www2.census.gov/econ/bps/Metro%20(ending%202023)/ma2020a.txt,US-PD-17USC105,,"CSA 999, Header Coverage Code blank"
e326d5363f6503e3,US,spending,Building Permits Survey: New Privately-Owned Residential Construction,5+ units,"Value / Units, Estimates with Imputation; Annual",USD per housing unit,metro,10180,Abilene  TX,Abilene  TX,10180,,92388,USD,permit_valuation_per_unit_usd,public_domain,,,2020,,census-bps-ma2020a,ma2020a.txt,https://www2.census.gov/econ/bps/Metro%20(ending%202023)/ma2020a.txt,US-PD-17USC105,,原本に無い値。79d1f622ffdf9922 / 7f0fbe9bbb21be4b(Value x 1000 ÷ Units、1 ドル未満四捨五入。許可申請時の工事額で、土地代を含まない)
79d1f622ffdf9922,US,spending,Building Permits Survey: New Privately-Owned Residential Construction,5+ units,"Value, Estimates with Imputation; Annual",USD thousand,metro,10180,Abilene  TX,Abilene  TX,10180,,18108,USD,permit_valuation_thousand_usd,public_domain,18108,Reported Only,2020,,census-bps-ma2020a,ma2020a.txt,https://www2.census.gov/econ/bps/Metro%20(ending%202023)/ma2020a.txt,US-PD-17USC105,,"CSA 999, Header Coverage Code blank"
