obs_id,country,layer,category,item_name,spec,unit,geo_level,geo_code,geo_name,area_label,area_code,area_members,price,currency,price_basis,price_status,ref_value,ref_note,period,effective_from,source_id,source_page,evidence_url,license,jccdb_v4_item_id,note
727b26f9d624bbfc,US,spending,Building Permits Survey: New Privately-Owned Residential Construction,1-unit,"Bldgs, Estimates with Imputation; Annual",buildings,metro,10180,Abilene  TX,Abilene  TX,10180,,473,,count,public_domain,473,Reported Only,2022,,census-bps-ma2022a,ma2022a.txt,https://www2.census.gov/econ/bps/Metro%20(ending%202023)/ma2022a.txt,US-PD-17USC105,,"CSA 999, Header Coverage Code blank"
a0107136052eba02,US,spending,Building Permits Survey: New Privately-Owned Residential Construction,1-unit,"Units, Estimates with Imputation; Annual",housing units,metro,10180,Abilene  TX,Abilene  TX,10180,,473,,count,public_domain,473,Reported Only,2022,,census-bps-ma2022a,ma2022a.txt,https://www2.census.gov/econ/bps/Metro%20(ending%202023)/ma2022a.txt,US-PD-17USC105,,"CSA 999, Header Coverage Code blank"
490244b26d637bb3,US,spending,Building Permits Survey: New Privately-Owned Residential Construction,1-unit,"Value / Units, Estimates with Imputation; Annual",USD per housing unit,metro,10180,Abilene  TX,Abilene  TX,10180,,241140,USD,permit_valuation_per_unit_usd,public_domain,,,2022,,census-bps-ma2022a,ma2022a.txt,https://www2.census.gov/econ/bps/Metro%20(ending%202023)/ma2022a.txt,US-PD-17USC105,,原本に無い値。844a568c64e19366 / a0107136052eba02(Value x 1000 ÷ Units、1 ドル未満四捨五入。許可申請時の工事額で、土地代を含まない)
844a568c64e19366,US,spending,Building Permits Survey: New Privately-Owned Residential Construction,1-unit,"Value, Estimates with Imputation; Annual",USD thousand,metro,10180,Abilene  TX,Abilene  TX,10180,,114059,USD,permit_valuation_thousand_usd,public_domain,114059,Reported Only,2022,,census-bps-ma2022a,ma2022a.txt,https://www2.census.gov/econ/bps/Metro%20(ending%202023)/ma2022a.txt,US-PD-17USC105,,"CSA 999, Header Coverage Code blank"
a085a2620b8d26bf,US,spending,Building Permits Survey: New Privately-Owned Residential Construction,2-units,"Bldgs, Estimates with Imputation; Annual",buildings,metro,10180,Abilene  TX,Abilene  TX,10180,,26,,count,public_domain,26,Reported Only,2022,,census-bps-ma2022a,ma2022a.txt,https://www2.census.gov/econ/bps/Metro%20(ending%202023)/ma2022a.txt,US-PD-17USC105,,"CSA 999, Header Coverage Code blank"
d18e55378ff3b10d,US,spending,Building Permits Survey: New Privately-Owned Residential Construction,2-units,"Units, Estimates with Imputation; Annual",housing units,metro,10180,Abilene  TX,Abilene  TX,10180,,52,,count,public_domain,52,Reported Only,2022,,census-bps-ma2022a,ma2022a.txt,https://www2.census.gov/econ/bps/Metro%20(ending%202023)/ma2022a.txt,US-PD-17USC105,,"CSA 999, Header Coverage Code blank"
442c1fbddc73ebf2,US,spending,Building Permits Survey: New Privately-Owned Residential Construction,2-units,"Value / Units, Estimates with Imputation; Annual",USD per housing unit,metro,10180,Abilene  TX,Abilene  TX,10180,,109577,USD,permit_valuation_per_unit_usd,public_domain,,,2022,,census-bps-ma2022a,ma2022a.txt,https://www2.census.gov/econ/bps/Metro%20(ending%202023)/ma2022a.txt,US-PD-17USC105,,原本に無い値。ae24e2905349a4e6 / d18e55378ff3b10d(Value x 1000 ÷ Units、1 ドル未満四捨五入。許可申請時の工事額で、土地代を含まない)
ae24e2905349a4e6,US,spending,Building Permits Survey: New Privately-Owned Residential Construction,2-units,"Value, Estimates with Imputation; Annual",USD thousand,metro,10180,Abilene  TX,Abilene  TX,10180,,5698,USD,permit_valuation_thousand_usd,public_domain,5698,Reported Only,2022,,census-bps-ma2022a,ma2022a.txt,https://www2.census.gov/econ/bps/Metro%20(ending%202023)/ma2022a.txt,US-PD-17USC105,,"CSA 999, Header Coverage Code blank"
c13549393e79be66,US,spending,Building Permits Survey: New Privately-Owned Residential Construction,3-4 units,"Bldgs, Estimates with Imputation; Annual",buildings,metro,10180,Abilene  TX,Abilene  TX,10180,,0,,count,public_domain,0,Reported Only,2022,,census-bps-ma2022a,ma2022a.txt,https://www2.census.gov/econ/bps/Metro%20(ending%202023)/ma2022a.txt,US-PD-17USC105,,"CSA 999, Header Coverage Code blank"
e4ed705cc57b4556,US,spending,Building Permits Survey: New Privately-Owned Residential Construction,3-4 units,"Units, Estimates with Imputation; Annual",housing units,metro,10180,Abilene  TX,Abilene  TX,10180,,0,,count,public_domain,0,Reported Only,2022,,census-bps-ma2022a,ma2022a.txt,https://www2.census.gov/econ/bps/Metro%20(ending%202023)/ma2022a.txt,US-PD-17USC105,,"CSA 999, Header Coverage Code blank"
ea64e6f2056f6592,US,spending,Building Permits Survey: New Privately-Owned Residential Construction,3-4 units,"Value, Estimates with Imputation; Annual",USD thousand,metro,10180,Abilene  TX,Abilene  TX,10180,,0,USD,permit_valuation_thousand_usd,public_domain,,,2022,,census-bps-ma2022a,ma2022a.txt,https://www2.census.gov/econ/bps/Metro%20(ending%202023)/ma2022a.txt,US-PD-17USC105,,"原本の Value は 0((統計の 0 は値として持つ。2026-09-26 番人))。CSA 999, Header Coverage Code blank / 原本の値 0(該当なし・定めなし = 0)"
