obs_id,country,layer,category,item_name,spec,unit,geo_level,geo_code,geo_name,area_label,area_code,area_members,price,currency,price_basis,price_status,ref_value,ref_note,period,effective_from,source_id,source_page,evidence_url,license,jccdb_v4_item_id,note
be09d277d0bbc656,US,spending,Approval - Construction - Demolition Pmt,Approval - Construction - Demolition Pmt | (all JOB_BC_CODE_DESCRIPTION),APPROVAL_TYPE=Approval - Construction - Demolition Pmt; JOB_BC_CODE_DESCRIPTION=(all); APPROVAL_ISSUE_DATE の年(原本の年別ファイル Issued approvals)。APPROVAL_VALUATION が 1 件も入っていない承認の種類は除く,permits,city,06,San Diego,,,,367,,count,published_open_terms,2,うち申告額が有効(100 ドル以上 10 億ドル未満)な件数,2024,,city-sandiego-permits-development-permits-set2,raw/city-sandiego-permits-development-permits-set2.issued2024.csv(年別ファイルの全行),https://data.sandiego.gov/datasets/development-permits-set2/,OPEN-TERMS,,原本に無い値(区分ごとの件数を足した値)。Approvals for development projects (Development Services Department) の許可の件数。除いた許可: 申告額の欠け 365 件、100 ドル未満(0 を含む) 0 件、10 億ドル以上 0 件。Census place GEOID 0666000。San Diego は年別ファイル『Issued approvals (2024)』『(2025)』の全行(1 行 = 承認 x 工事)。2023 年は年別ファイルが無く取っていない。APPROVAL_VALUATION は承認ごとの評価額(申請時の申告に基づく)。JOB_BC_CODE_DESCRIPTION は Census の建築許可の区分コードの説明。交通規制・騒音・証明書など評価額の列が 1 件も入っていない承認の種類は除いた。2024 年は同じ APPROVAL_ID が 2 行ある承認が 6 件(原本のまま数えた)。申告工事額は許可申請者の申告(見積・予定額)で、実際の契約額・精算額ではない。許可が要らない工事や無許可の工事は含まれない
a741511daf46fe3d,US,spending,Approval - Construction - Demolition Pmt,Approval - Construction - Demolition Pmt | (all JOB_BC_CODE_DESCRIPTION),APPROVAL_TYPE=Approval - Construction - Demolition Pmt; JOB_BC_CODE_DESCRIPTION=(all); APPROVAL_ISSUE_DATE の年(原本の年別ファイル Issued approvals)。APPROVAL_VALUATION が 1 件も入っていない承認の種類は除く,USD,city,06,San Diego,,,,112000,USD,permit_valuation_total_usd,published_open_terms,2,合計に入れた件数,2024,,city-sandiego-permits-development-permits-set2,raw/city-sandiego-permits-development-permits-set2.issued2024.csv(年別ファイルの全行),https://data.sandiego.gov/datasets/development-permits-set2/,OPEN-TERMS,,原本に無い値。2 件の申告工事額(APPROVAL_VALUATION)の合計。除いた許可: 申告額の欠け 365 件、100 ドル未満(0 を含む) 0 件、10 億ドル以上 0 件。合計は外れ値に弱い。合計に入れた最大の申告額は 56000 ドル(2 件、合計の 100%)。Census place GEOID 0666000。San Diego は年別ファイル『Issued approvals (2024)』『(2025)』の全行(1 行 = 承認 x 工事)。2023 年は年別ファイルが無く取っていない。APPROVAL_VALUATION は承認ごとの評価額(申請時の申告に基づく)。JOB_BC_CODE_DESCRIPTION は Census の建築許可の区分コードの説明。交通規制・騒音・証明書など評価額の列が 1 件も入っていない承認の種類は除いた。2024 年は同じ APPROVAL_ID が 2 行ある承認が 6 件(原本のまま数えた)。申告工事額は許可申請者の申告(見積・予定額)で、実際の契約額・精算額ではない。許可が要らない工事や無許可の工事は含まれない
3dade0a1a516fe0e,US,spending,Approval - Construction - Demolition Pmt,Approval - Construction - Demolition Pmt | (blank),APPROVAL_TYPE=Approval - Construction - Demolition Pmt; JOB_BC_CODE_DESCRIPTION=(blank); APPROVAL_ISSUE_DATE の年(原本の年別ファイル Issued approvals)。APPROVAL_VALUATION が 1 件も入っていない承認の種類は除く,permits,city,06,San Diego,,,,52,,count,published_open_terms,2,うち申告額が有効(100 ドル以上 10 億ドル未満)な件数,2024,,city-sandiego-permits-development-permits-set2,raw/city-sandiego-permits-development-permits-set2.issued2024.csv(年別ファイルの全行),https://data.sandiego.gov/datasets/development-permits-set2/,OPEN-TERMS,,原本に無い値(区分ごとの件数を足した値)。Approvals for development projects (Development Services Department) の許可の件数。除いた許可: 申告額の欠け 50 件、100 ドル未満(0 を含む) 0 件、10 億ドル以上 0 件。Census place GEOID 0666000。San Diego は年別ファイル『Issued approvals (2024)』『(2025)』の全行(1 行 = 承認 x 工事)。2023 年は年別ファイルが無く取っていない。APPROVAL_VALUATION は承認ごとの評価額(申請時の申告に基づく)。JOB_BC_CODE_DESCRIPTION は Census の建築許可の区分コードの説明。交通規制・騒音・証明書など評価額の列が 1 件も入っていない承認の種類は除いた。2024 年は同じ APPROVAL_ID が 2 行ある承認が 6 件(原本のまま数えた)。申告工事額は許可申請者の申告(見積・予定額)で、実際の契約額・精算額ではない。許可が要らない工事や無許可の工事は含まれない
8727ea9e82f735aa,US,spending,Approval - Construction - Demolition Pmt,Approval - Construction - Demolition Pmt | (blank),APPROVAL_TYPE=Approval - Construction - Demolition Pmt; JOB_BC_CODE_DESCRIPTION=(blank); APPROVAL_ISSUE_DATE の年(原本の年別ファイル Issued approvals)。APPROVAL_VALUATION が 1 件も入っていない承認の種類は除く,USD,city,06,San Diego,,,,112000,USD,permit_valuation_total_usd,published_open_terms,2,合計に入れた件数,2024,,city-sandiego-permits-development-permits-set2,raw/city-sandiego-permits-development-permits-set2.issued2024.csv(年別ファイルの全行),https://data.sandiego.gov/datasets/development-permits-set2/,OPEN-TERMS,,原本に無い値。2 件の申告工事額(APPROVAL_VALUATION)の合計。除いた許可: 申告額の欠け 50 件、100 ドル未満(0 を含む) 0 件、10 億ドル以上 0 件。合計は外れ値に弱い。合計に入れた最大の申告額は 56000 ドル(2 件、合計の 100%)。Census place GEOID 0666000。San Diego は年別ファイル『Issued approvals (2024)』『(2025)』の全行(1 行 = 承認 x 工事)。2023 年は年別ファイルが無く取っていない。APPROVAL_VALUATION は承認ごとの評価額(申請時の申告に基づく)。JOB_BC_CODE_DESCRIPTION は Census の建築許可の区分コードの説明。交通規制・騒音・証明書など評価額の列が 1 件も入っていない承認の種類は除いた。2024 年は同じ APPROVAL_ID が 2 行ある承認が 6 件(原本のまま数えた)。申告工事額は許可申請者の申告(見積・予定額)で、実際の契約額・精算額ではない。許可が要らない工事や無許可の工事は含まれない
ba734468ef66c841,US,spending,Approval - Construction - Demolition Pmt,Approval - Construction - Demolition Pmt | Demo of 1 Family Houses,APPROVAL_TYPE=Approval - Construction - Demolition Pmt; JOB_BC_CODE_DESCRIPTION=Demo of 1 Family Houses; APPROVAL_ISSUE_DATE の年(原本の年別ファイル Issued approvals)。APPROVAL_VALUATION が 1 件も入っていない承認の種類は除く,permits,city,06,San Diego,,,,61,,count,published_open_terms,0,うち申告額が有効(100 ドル以上 10 億ドル未満)な件数,2024,,city-sandiego-permits-development-permits-set2,raw/city-sandiego-permits-development-permits-set2.issued2024.csv(年別ファイルの全行),https://data.sandiego.gov/datasets/development-permits-set2/,OPEN-TERMS,,原本に無い値(区分ごとの件数を足した値)。Approvals for development projects (Development Services Department) の許可の件数。除いた許可: 申告額の欠け 61 件、100 ドル未満(0 を含む) 0 件、10 億ドル以上 0 件。Census place GEOID 0666000。San Diego は年別ファイル『Issued approvals (2024)』『(2025)』の全行(1 行 = 承認 x 工事)。2023 年は年別ファイルが無く取っていない。APPROVAL_VALUATION は承認ごとの評価額(申請時の申告に基づく)。JOB_BC_CODE_DESCRIPTION は Census の建築許可の区分コードの説明。交通規制・騒音・証明書など評価額の列が 1 件も入っていない承認の種類は除いた。2024 年は同じ APPROVAL_ID が 2 行ある承認が 6 件(原本のまま数えた)。申告工事額は許可申請者の申告(見積・予定額)で、実際の契約額・精算額ではない。許可が要らない工事や無許可の工事は含まれない
e1827fe64058c43e,US,spending,Approval - Construction - Demolition Pmt,Approval - Construction - Demolition Pmt | Demo of 1 Family Houses,APPROVAL_TYPE=Approval - Construction - Demolition Pmt; JOB_BC_CODE_DESCRIPTION=Demo of 1 Family Houses; APPROVAL_ISSUE_DATE の年(原本の年別ファイル Issued approvals)。APPROVAL_VALUATION が 1 件も入っていない承認の種類は除く,USD,city,06,San Diego,,,,,USD,permit_valuation_total_usd,not_set,0,合計に入れた件数,2024,,city-sandiego-permits-development-permits-set2,raw/city-sandiego-permits-development-permits-set2.issued2024.csv(年別ファイルの全行),https://data.sandiego.gov/datasets/development-permits-set2/,OPEN-TERMS,,有効な申告工事額(APPROVAL_VALUATION)が 1 件も無いので合計を出さない(0 ドルではない)。除いた許可: 申告額の欠け 61 件、100 ドル未満(0 を含む) 0 件、10 億ドル以上 0 件。Census place GEOID 0666000。San Diego は年別ファイル『Issued approvals (2024)』『(2025)』の全行(1 行 = 承認 x 工事)。2023 年は年別ファイルが無く取っていない。APPROVAL_VALUATION は承認ごとの評価額(申請時の申告に基づく)。JOB_BC_CODE_DESCRIPTION は Census の建築許可の区分コードの説明。交通規制・騒音・証明書など評価額の列が 1 件も入っていない承認の種類は除いた。2024 年は同じ APPROVAL_ID が 2 行ある承認が 6 件(原本のまま数えた)。申告工事額は許可申請者の申告(見積・予定額)で、実際の契約額・精算額ではない。許可が要らない工事や無許可の工事は含まれない
dedf679e03eeec05,US,spending,Approval - Construction - Demolition Pmt,Approval - Construction - Demolition Pmt | Demo of 2 Family Houses,APPROVAL_TYPE=Approval - Construction - Demolition Pmt; JOB_BC_CODE_DESCRIPTION=Demo of 2 Family Houses; APPROVAL_ISSUE_DATE の年(原本の年別ファイル Issued approvals)。APPROVAL_VALUATION が 1 件も入っていない承認の種類は除く,permits,city,06,San Diego,,,,13,,count,published_open_terms,0,うち申告額が有効(100 ドル以上 10 億ドル未満)な件数,2024,,city-sandiego-permits-development-permits-set2,raw/city-sandiego-permits-development-permits-set2.issued2024.csv(年別ファイルの全行),https://data.sandiego.gov/datasets/development-permits-set2/,OPEN-TERMS,,原本に無い値(区分ごとの件数を足した値)。Approvals for development projects (Development Services Department) の許可の件数。除いた許可: 申告額の欠け 13 件、100 ドル未満(0 を含む) 0 件、10 億ドル以上 0 件。Census place GEOID 0666000。San Diego は年別ファイル『Issued approvals (2024)』『(2025)』の全行(1 行 = 承認 x 工事)。2023 年は年別ファイルが無く取っていない。APPROVAL_VALUATION は承認ごとの評価額(申請時の申告に基づく)。JOB_BC_CODE_DESCRIPTION は Census の建築許可の区分コードの説明。交通規制・騒音・証明書など評価額の列が 1 件も入っていない承認の種類は除いた。2024 年は同じ APPROVAL_ID が 2 行ある承認が 6 件(原本のまま数えた)。申告工事額は許可申請者の申告(見積・予定額)で、実際の契約額・精算額ではない。許可が要らない工事や無許可の工事は含まれない
b8da3096350d5dde,US,spending,Approval - Construction - Demolition Pmt,Approval - Construction - Demolition Pmt | Demo of 2 Family Houses,APPROVAL_TYPE=Approval - Construction - Demolition Pmt; JOB_BC_CODE_DESCRIPTION=Demo of 2 Family Houses; APPROVAL_ISSUE_DATE の年(原本の年別ファイル Issued approvals)。APPROVAL_VALUATION が 1 件も入っていない承認の種類は除く,USD,city,06,San Diego,,,,,USD,permit_valuation_total_usd,not_set,0,合計に入れた件数,2024,,city-sandiego-permits-development-permits-set2,raw/city-sandiego-permits-development-permits-set2.issued2024.csv(年別ファイルの全行),https://data.sandiego.gov/datasets/development-permits-set2/,OPEN-TERMS,,有効な申告工事額(APPROVAL_VALUATION)が 1 件も無いので合計を出さない(0 ドルではない)。除いた許可: 申告額の欠け 13 件、100 ドル未満(0 を含む) 0 件、10 億ドル以上 0 件。Census place GEOID 0666000。San Diego は年別ファイル『Issued approvals (2024)』『(2025)』の全行(1 行 = 承認 x 工事)。2023 年は年別ファイルが無く取っていない。APPROVAL_VALUATION は承認ごとの評価額(申請時の申告に基づく)。JOB_BC_CODE_DESCRIPTION は Census の建築許可の区分コードの説明。交通規制・騒音・証明書など評価額の列が 1 件も入っていない承認の種類は除いた。2024 年は同じ APPROVAL_ID が 2 行ある承認が 6 件(原本のまま数えた)。申告工事額は許可申請者の申告(見積・予定額)で、実際の契約額・精算額ではない。許可が要らない工事や無許可の工事は含まれない
0daa1a2fdcc6a463,US,spending,Approval - Construction - Demolition Pmt,Approval - Construction - Demolition Pmt | Demo of 3-4 Family Buildings,APPROVAL_TYPE=Approval - Construction - Demolition Pmt; JOB_BC_CODE_DESCRIPTION=Demo of 3-4 Family Buildings; APPROVAL_ISSUE_DATE の年(原本の年別ファイル Issued approvals)。APPROVAL_VALUATION が 1 件も入っていない承認の種類は除く,permits,city,06,San Diego,,,,15,,count,published_open_terms,0,うち申告額が有効(100 ドル以上 10 億ドル未満)な件数,2024,,city-sandiego-permits-development-permits-set2,raw/city-sandiego-permits-development-permits-set2.issued2024.csv(年別ファイルの全行),https://data.sandiego.gov/datasets/development-permits-set2/,OPEN-TERMS,,原本に無い値(区分ごとの件数を足した値)。Approvals for development projects (Development Services Department) の許可の件数。除いた許可: 申告額の欠け 15 件、100 ドル未満(0 を含む) 0 件、10 億ドル以上 0 件。Census place GEOID 0666000。San Diego は年別ファイル『Issued approvals (2024)』『(2025)』の全行(1 行 = 承認 x 工事)。2023 年は年別ファイルが無く取っていない。APPROVAL_VALUATION は承認ごとの評価額(申請時の申告に基づく)。JOB_BC_CODE_DESCRIPTION は Census の建築許可の区分コードの説明。交通規制・騒音・証明書など評価額の列が 1 件も入っていない承認の種類は除いた。2024 年は同じ APPROVAL_ID が 2 行ある承認が 6 件(原本のまま数えた)。申告工事額は許可申請者の申告(見積・予定額)で、実際の契約額・精算額ではない。許可が要らない工事や無許可の工事は含まれない
b08df10d0e19518d,US,spending,Approval - Construction - Demolition Pmt,Approval - Construction - Demolition Pmt | Demo of 3-4 Family Buildings,APPROVAL_TYPE=Approval - Construction - Demolition Pmt; JOB_BC_CODE_DESCRIPTION=Demo of 3-4 Family Buildings; APPROVAL_ISSUE_DATE の年(原本の年別ファイル Issued approvals)。APPROVAL_VALUATION が 1 件も入っていない承認の種類は除く,USD,city,06,San Diego,,,,,USD,permit_valuation_total_usd,not_set,0,合計に入れた件数,2024,,city-sandiego-permits-development-permits-set2,raw/city-sandiego-permits-development-permits-set2.issued2024.csv(年別ファイルの全行),https://data.sandiego.gov/datasets/development-permits-set2/,OPEN-TERMS,,有効な申告工事額(APPROVAL_VALUATION)が 1 件も無いので合計を出さない(0 ドルではない)。除いた許可: 申告額の欠け 15 件、100 ドル未満(0 を含む) 0 件、10 億ドル以上 0 件。Census place GEOID 0666000。San Diego は年別ファイル『Issued approvals (2024)』『(2025)』の全行(1 行 = 承認 x 工事)。2023 年は年別ファイルが無く取っていない。APPROVAL_VALUATION は承認ごとの評価額(申請時の申告に基づく)。JOB_BC_CODE_DESCRIPTION は Census の建築許可の区分コードの説明。交通規制・騒音・証明書など評価額の列が 1 件も入っていない承認の種類は除いた。2024 年は同じ APPROVAL_ID が 2 行ある承認が 6 件(原本のまま数えた)。申告工事額は許可申請者の申告(見積・予定額)で、実際の契約額・精算額ではない。許可が要らない工事や無許可の工事は含まれない
