obs_id,country,layer,category,item_name,spec,unit,geo_level,geo_code,geo_name,area_label,area_code,area_members,price,currency,price_basis,price_status,ref_value,ref_note,period,effective_from,source_id,source_page,evidence_url,license,jccdb_v4_item_id,note
a5dd68f9618ca840,US,index,Housing (CPI item SEHP04),Repair of household items,"series_id CUUR0000SEHP04; U.S. city average, all urban consumers (CPI-U); not seasonally adjusted",index (DECEMBER 1997=100),national,US,United States,U.S. city average,0000,,222.399,,index_value,public_domain,,,2016-01,,bls-cpi-cu-data-12,,https://download.bls.gov/pub/time.series/cu/cu.data.12.USHousing,US-PD-17USC105,,CPI には住宅(dwelling)の maintenance and repair の品目が無い(cu.series で maintenance を含む品目は Motor vehicle maintenance and repair / Motor vehicle maintenance and servicing / Water and sewerage maintenance だけ)。これはそれに近い系列
2723039c160c838a,US,index,Housing (CPI item SEHP04),Repair of household items,"series_id CUUR0000SEHP04; U.S. city average, all urban consumers (CPI-U); not seasonally adjusted",index (DECEMBER 1997=100),national,US,United States,U.S. city average,0000,,224.699,,index_value,public_domain,,,2016-02,,bls-cpi-cu-data-12,,https://download.bls.gov/pub/time.series/cu/cu.data.12.USHousing,US-PD-17USC105,,CPI には住宅(dwelling)の maintenance and repair の品目が無い(cu.series で maintenance を含む品目は Motor vehicle maintenance and repair / Motor vehicle maintenance and servicing / Water and sewerage maintenance だけ)。これはそれに近い系列
64096a7b4428578c,US,index,Housing (CPI item SEHP04),Repair of household items,"series_id CUUR0000SEHP04; U.S. city average, all urban consumers (CPI-U); not seasonally adjusted",index (DECEMBER 1997=100),national,US,United States,U.S. city average,0000,,224.991,,index_value,public_domain,,,2016-03,,bls-cpi-cu-data-12,,https://download.bls.gov/pub/time.series/cu/cu.data.12.USHousing,US-PD-17USC105,,CPI には住宅(dwelling)の maintenance and repair の品目が無い(cu.series で maintenance を含む品目は Motor vehicle maintenance and repair / Motor vehicle maintenance and servicing / Water and sewerage maintenance だけ)。これはそれに近い系列
4d30c087fc7500a3,US,index,Housing (CPI item SEHP04),Repair of household items,"series_id CUUR0000SEHP04; U.S. city average, all urban consumers (CPI-U); not seasonally adjusted",index (DECEMBER 1997=100),national,US,United States,U.S. city average,0000,,221.927,,index_value,public_domain,,,2016-04,,bls-cpi-cu-data-12,,https://download.bls.gov/pub/time.series/cu/cu.data.12.USHousing,US-PD-17USC105,,CPI には住宅(dwelling)の maintenance and repair の品目が無い(cu.series で maintenance を含む品目は Motor vehicle maintenance and repair / Motor vehicle maintenance and servicing / Water and sewerage maintenance だけ)。これはそれに近い系列
e6d5126d17d406bd,US,index,Housing (CPI item SEHP04),Repair of household items,"series_id CUUR0000SEHP04; U.S. city average, all urban consumers (CPI-U); not seasonally adjusted",index (DECEMBER 1997=100),national,US,United States,U.S. city average,0000,,224.956,,index_value,public_domain,,,2016-05,,bls-cpi-cu-data-12,,https://download.bls.gov/pub/time.series/cu/cu.data.12.USHousing,US-PD-17USC105,,CPI には住宅(dwelling)の maintenance and repair の品目が無い(cu.series で maintenance を含む品目は Motor vehicle maintenance and repair / Motor vehicle maintenance and servicing / Water and sewerage maintenance だけ)。これはそれに近い系列
4fb7fd98c6f3a75c,US,index,Housing (CPI item SEHP04),Repair of household items,"series_id CUUR0000SEHP04; U.S. city average, all urban consumers (CPI-U); not seasonally adjusted",index (DECEMBER 1997=100),national,US,United States,U.S. city average,0000,,225.431,,index_value,public_domain,,,2016-06,,bls-cpi-cu-data-12,,https://download.bls.gov/pub/time.series/cu/cu.data.12.USHousing,US-PD-17USC105,,CPI には住宅(dwelling)の maintenance and repair の品目が無い(cu.series で maintenance を含む品目は Motor vehicle maintenance and repair / Motor vehicle maintenance and servicing / Water and sewerage maintenance だけ)。これはそれに近い系列
c837aeeff9fc68c1,US,index,Housing (CPI item SEHP04),Repair of household items,"series_id CUUR0000SEHP04; U.S. city average, all urban consumers (CPI-U); not seasonally adjusted",index (DECEMBER 1997=100),national,US,United States,U.S. city average,0000,,225.592,,index_value,public_domain,,,2016-07,,bls-cpi-cu-data-12,,https://download.bls.gov/pub/time.series/cu/cu.data.12.USHousing,US-PD-17USC105,,CPI には住宅(dwelling)の maintenance and repair の品目が無い(cu.series で maintenance を含む品目は Motor vehicle maintenance and repair / Motor vehicle maintenance and servicing / Water and sewerage maintenance だけ)。これはそれに近い系列
e9572c8195891a00,US,index,Housing (CPI item SEHP04),Repair of household items,"series_id CUUR0000SEHP04; U.S. city average, all urban consumers (CPI-U); not seasonally adjusted",index (DECEMBER 1997=100),national,US,United States,U.S. city average,0000,,225.818,,index_value,public_domain,,,2016-08,,bls-cpi-cu-data-12,,https://download.bls.gov/pub/time.series/cu/cu.data.12.USHousing,US-PD-17USC105,,CPI には住宅(dwelling)の maintenance and repair の品目が無い(cu.series で maintenance を含む品目は Motor vehicle maintenance and repair / Motor vehicle maintenance and servicing / Water and sewerage maintenance だけ)。これはそれに近い系列
84b555259753042f,US,index,Housing (CPI item SEHP04),Repair of household items,"series_id CUUR0000SEHP04; U.S. city average, all urban consumers (CPI-U); not seasonally adjusted",index (DECEMBER 1997=100),national,US,United States,U.S. city average,0000,,225.912,,index_value,public_domain,,,2016-09,,bls-cpi-cu-data-12,,https://download.bls.gov/pub/time.series/cu/cu.data.12.USHousing,US-PD-17USC105,,CPI には住宅(dwelling)の maintenance and repair の品目が無い(cu.series で maintenance を含む品目は Motor vehicle maintenance and repair / Motor vehicle maintenance and servicing / Water and sewerage maintenance だけ)。これはそれに近い系列
c1ba07bf2da7d8ff,US,index,Housing (CPI item SEHP04),Repair of household items,"series_id CUUR0000SEHP04; U.S. city average, all urban consumers (CPI-U); not seasonally adjusted",index (DECEMBER 1997=100),national,US,United States,U.S. city average,0000,,229.143,,index_value,public_domain,,,2016-10,,bls-cpi-cu-data-12,,https://download.bls.gov/pub/time.series/cu/cu.data.12.USHousing,US-PD-17USC105,,CPI には住宅(dwelling)の maintenance and repair の品目が無い(cu.series で maintenance を含む品目は Motor vehicle maintenance and repair / Motor vehicle maintenance and servicing / Water and sewerage maintenance だけ)。これはそれに近い系列
77c834e56d93661c,US,index,Housing (CPI item SEHP04),Repair of household items,"series_id CUUR0000SEHP04; U.S. city average, all urban consumers (CPI-U); not seasonally adjusted",index (DECEMBER 1997=100),national,US,United States,U.S. city average,0000,,230.704,,index_value,public_domain,,,2016-11,,bls-cpi-cu-data-12,,https://download.bls.gov/pub/time.series/cu/cu.data.12.USHousing,US-PD-17USC105,,CPI には住宅(dwelling)の maintenance and repair の品目が無い(cu.series で maintenance を含む品目は Motor vehicle maintenance and repair / Motor vehicle maintenance and servicing / Water and sewerage maintenance だけ)。これはそれに近い系列
c3b4042bc556d489,US,index,Housing (CPI item SEHP04),Repair of household items,"series_id CUUR0000SEHP04; U.S. city average, all urban consumers (CPI-U); not seasonally adjusted",index (DECEMBER 1997=100),national,US,United States,U.S. city average,0000,,233.676,,index_value,public_domain,,,2016-12,,bls-cpi-cu-data-12,,https://download.bls.gov/pub/time.series/cu/cu.data.12.USHousing,US-PD-17USC105,,CPI には住宅(dwelling)の maintenance and repair の品目が無い(cu.series で maintenance を含む品目は Motor vehicle maintenance and repair / Motor vehicle maintenance and servicing / Water and sewerage maintenance だけ)。これはそれに近い系列
8a44178f3200e394,US,index,Housing (CPI item SEHP04),Repair of household items,"series_id CUUR0000SEHP04; U.S. city average, all urban consumers (CPI-U); not seasonally adjusted",index (DECEMBER 1997=100),national,US,United States,U.S. city average,0000,,233.279,,index_value,public_domain,,,2017-01,,bls-cpi-cu-data-12,,https://download.bls.gov/pub/time.series/cu/cu.data.12.USHousing,US-PD-17USC105,,CPI には住宅(dwelling)の maintenance and repair の品目が無い(cu.series で maintenance を含む品目は Motor vehicle maintenance and repair / Motor vehicle maintenance and servicing / Water and sewerage maintenance だけ)。これはそれに近い系列
55a6443b7cd46c13,US,index,Housing (CPI item SEHP04),Repair of household items,"series_id CUUR0000SEHP04; U.S. city average, all urban consumers (CPI-U); not seasonally adjusted",index (DECEMBER 1997=100),national,US,United States,U.S. city average,0000,,233.894,,index_value,public_domain,,,2017-02,,bls-cpi-cu-data-12,,https://download.bls.gov/pub/time.series/cu/cu.data.12.USHousing,US-PD-17USC105,,CPI には住宅(dwelling)の maintenance and repair の品目が無い(cu.series で maintenance を含む品目は Motor vehicle maintenance and repair / Motor vehicle maintenance and servicing / Water and sewerage maintenance だけ)。これはそれに近い系列
c6a97b670f4f85b5,US,index,Housing (CPI item SEHP04),Repair of household items,"series_id CUUR0000SEHP04; U.S. city average, all urban consumers (CPI-U); not seasonally adjusted",index (DECEMBER 1997=100),national,US,United States,U.S. city average,0000,,236.522,,index_value,public_domain,,,2017-03,,bls-cpi-cu-data-12,,https://download.bls.gov/pub/time.series/cu/cu.data.12.USHousing,US-PD-17USC105,,CPI には住宅(dwelling)の maintenance and repair の品目が無い(cu.series で maintenance を含む品目は Motor vehicle maintenance and repair / Motor vehicle maintenance and servicing / Water and sewerage maintenance だけ)。これはそれに近い系列
9f63c249ad479224,US,index,Housing (CPI item SEHP04),Repair of household items,"series_id CUUR0000SEHP04; U.S. city average, all urban consumers (CPI-U); not seasonally adjusted",index (DECEMBER 1997=100),national,US,United States,U.S. city average,0000,,237.093,,index_value,public_domain,,,2017-04,,bls-cpi-cu-data-12,,https://download.bls.gov/pub/time.series/cu/cu.data.12.USHousing,US-PD-17USC105,,CPI には住宅(dwelling)の maintenance and repair の品目が無い(cu.series で maintenance を含む品目は Motor vehicle maintenance and repair / Motor vehicle maintenance and servicing / Water and sewerage maintenance だけ)。これはそれに近い系列
da3135a8178d4cfe,US,index,Housing (CPI item SEHP04),Repair of household items,"series_id CUUR0000SEHP04; U.S. city average, all urban consumers (CPI-U); not seasonally adjusted",index (DECEMBER 1997=100),national,US,United States,U.S. city average,0000,,239.669,,index_value,public_domain,,,2017-05,,bls-cpi-cu-data-12,,https://download.bls.gov/pub/time.series/cu/cu.data.12.USHousing,US-PD-17USC105,,CPI には住宅(dwelling)の maintenance and repair の品目が無い(cu.series で maintenance を含む品目は Motor vehicle maintenance and repair / Motor vehicle maintenance and servicing / Water and sewerage maintenance だけ)。これはそれに近い系列
7d3c3870e131b20b,US,index,Housing (CPI item SEHP04),Repair of household items,"series_id CUUR0000SEHP04; U.S. city average, all urban consumers (CPI-U); not seasonally adjusted",index (DECEMBER 1997=100),national,US,United States,U.S. city average,0000,,241.242,,index_value,public_domain,,,2017-06,,bls-cpi-cu-data-12,,https://download.bls.gov/pub/time.series/cu/cu.data.12.USHousing,US-PD-17USC105,,CPI には住宅(dwelling)の maintenance and repair の品目が無い(cu.series で maintenance を含む品目は Motor vehicle maintenance and repair / Motor vehicle maintenance and servicing / Water and sewerage maintenance だけ)。これはそれに近い系列
669e1b382fda01b9,US,index,Housing (CPI item SEHP04),Repair of household items,"series_id CUUR0000SEHP04; U.S. city average, all urban consumers (CPI-U); not seasonally adjusted",index (DECEMBER 1997=100),national,US,United States,U.S. city average,0000,,241.755,,index_value,public_domain,,,2017-07,,bls-cpi-cu-data-12,,https://download.bls.gov/pub/time.series/cu/cu.data.12.USHousing,US-PD-17USC105,,CPI には住宅(dwelling)の maintenance and repair の品目が無い(cu.series で maintenance を含む品目は Motor vehicle maintenance and repair / Motor vehicle maintenance and servicing / Water and sewerage maintenance だけ)。これはそれに近い系列
fe3e923f9c514b75,US,index,Housing (CPI item SEHP04),Repair of household items,"series_id CUUR0000SEHP04; U.S. city average, all urban consumers (CPI-U); not seasonally adjusted",index (DECEMBER 1997=100),national,US,United States,U.S. city average,0000,,241.062,,index_value,public_domain,,,2017-08,,bls-cpi-cu-data-12,,https://download.bls.gov/pub/time.series/cu/cu.data.12.USHousing,US-PD-17USC105,,CPI には住宅(dwelling)の maintenance and repair の品目が無い(cu.series で maintenance を含む品目は Motor vehicle maintenance and repair / Motor vehicle maintenance and servicing / Water and sewerage maintenance だけ)。これはそれに近い系列
526241755d552e61,US,index,Housing (CPI item SEHP04),Repair of household items,"series_id CUUR0000SEHP04; U.S. city average, all urban consumers (CPI-U); not seasonally adjusted",index (DECEMBER 1997=100),national,US,United States,U.S. city average,0000,,241.426,,index_value,public_domain,,,2017-09,,bls-cpi-cu-data-12,,https://download.bls.gov/pub/time.series/cu/cu.data.12.USHousing,US-PD-17USC105,,CPI には住宅(dwelling)の maintenance and repair の品目が無い(cu.series で maintenance を含む品目は Motor vehicle maintenance and repair / Motor vehicle maintenance and servicing / Water and sewerage maintenance だけ)。これはそれに近い系列
863fc8a25b331a3c,US,index,Housing (CPI item SEHP04),Repair of household items,"series_id CUUR0000SEHP04; U.S. city average, all urban consumers (CPI-U); not seasonally adjusted",index (DECEMBER 1997=100),national,US,United States,U.S. city average,0000,,241.137,,index_value,public_domain,,,2017-10,,bls-cpi-cu-data-12,,https://download.bls.gov/pub/time.series/cu/cu.data.12.USHousing,US-PD-17USC105,,CPI には住宅(dwelling)の maintenance and repair の品目が無い(cu.series で maintenance を含む品目は Motor vehicle maintenance and repair / Motor vehicle maintenance and servicing / Water and sewerage maintenance だけ)。これはそれに近い系列
