obs_id,country,layer,category,item_name,spec,unit,geo_level,geo_code,geo_name,area_label,area_code,area_members,price,currency,price_basis,price_status,ref_value,ref_note,period,effective_from,source_id,source_page,evidence_url,license,jccdb_v4_item_id,note
6099beab25007355,JP,labor,労務単価,特殊作業員,所定労働時間内8時間あたり,人日,pref,01,北海道,,,,22800,JPY,labor_wage_8h,published_pdl,32100,原本の下段(括弧書き): 公共工事設計労務単価+必要経費(法定福利費(事業主負担分)、労務管理費、宿舎費等)(参考値),2023-03,2023-03-01,mlit-roumu-r5,p20(横長の表) / p9(縦長の表),https://www.mlit.go.jp/report/press/content/001587029.pdf,PDL1.0,,
9888c64cba92664a,JP,labor,労務単価,普通作業員,所定労働時間内8時間あたり,人日,pref,01,北海道,,,,19100,JPY,labor_wage_8h,published_pdl,26900,原本の下段(括弧書き): 公共工事設計労務単価+必要経費(法定福利費(事業主負担分)、労務管理費、宿舎費等)(参考値),2023-03,2023-03-01,mlit-roumu-r5,p20(横長の表) / p9(縦長の表),https://www.mlit.go.jp/report/press/content/001587029.pdf,PDL1.0,,
405d7939d0288353,JP,labor,労務単価,軽作業員,所定労働時間内8時間あたり,人日,pref,01,北海道,,,,16300,JPY,labor_wage_8h,published_pdl,22900,原本の下段(括弧書き): 公共工事設計労務単価+必要経費(法定福利費(事業主負担分)、労務管理費、宿舎費等)(参考値),2023-03,2023-03-01,mlit-roumu-r5,p20(横長の表) / p9(縦長の表),https://www.mlit.go.jp/report/press/content/001587029.pdf,PDL1.0,,
862e5b337653cb51,JP,labor,労務単価,造園工,所定労働時間内8時間あたり,人日,pref,01,北海道,,,,21000,JPY,labor_wage_8h,published_pdl,29500,原本の下段(括弧書き): 公共工事設計労務単価+必要経費(法定福利費(事業主負担分)、労務管理費、宿舎費等)(参考値),2023-03,2023-03-01,mlit-roumu-r5,p20(横長の表) / p9(縦長の表),https://www.mlit.go.jp/report/press/content/001587029.pdf,PDL1.0,,
454ef477bc9c5ac5,JP,labor,労務単価,法面工,所定労働時間内8時間あたり,人日,pref,01,北海道,,,,28600,JPY,labor_wage_8h,published_pdl,40200,原本の下段(括弧書き): 公共工事設計労務単価+必要経費(法定福利費(事業主負担分)、労務管理費、宿舎費等)(参考値),2023-03,2023-03-01,mlit-roumu-r5,p20(横長の表) / p9(縦長の表),https://www.mlit.go.jp/report/press/content/001587029.pdf,PDL1.0,,
acfcf59f9683384c,JP,labor,労務単価,とび工,所定労働時間内8時間あたり,人日,pref,01,北海道,,,,26100,JPY,labor_wage_8h,published_pdl,36700,原本の下段(括弧書き): 公共工事設計労務単価+必要経費(法定福利費(事業主負担分)、労務管理費、宿舎費等)(参考値),2023-03,2023-03-01,mlit-roumu-r5,p20(横長の表) / p9(縦長の表),https://www.mlit.go.jp/report/press/content/001587029.pdf,PDL1.0,,
ce0d13e8497ef5a7,JP,labor,労務単価,石工,所定労働時間内8時間あたり,人日,pref,01,北海道,,,,,JPY,labor_wage_8h,not_set,,,2023-03,2023-03-01,mlit-roumu-r5,p20(横長の表) / p9(縦長の表),https://www.mlit.go.jp/report/press/content/001587029.pdf,PDL1.0,,原本の表で『-』(この都道府県ではこの職種の単価を設定していない)
303c196a9abe13cc,JP,labor,労務単価,ブロック工,所定労働時間内8時間あたり,人日,pref,01,北海道,,,,,JPY,labor_wage_8h,not_set,,,2023-03,2023-03-01,mlit-roumu-r5,p20(横長の表) / p9(縦長の表),https://www.mlit.go.jp/report/press/content/001587029.pdf,PDL1.0,,原本の表で『-』(この都道府県ではこの職種の単価を設定していない)
c105b4593294e99e,JP,labor,労務単価,電工,所定労働時間内8時間あたり,人日,pref,01,北海道,,,,24300,JPY,labor_wage_8h,published_pdl,34200,原本の下段(括弧書き): 公共工事設計労務単価+必要経費(法定福利費(事業主負担分)、労務管理費、宿舎費等)(参考値),2023-03,2023-03-01,mlit-roumu-r5,p20(横長の表) / p9(縦長の表),https://www.mlit.go.jp/report/press/content/001587029.pdf,PDL1.0,,
a7e014f894786ae6,JP,labor,労務単価,鉄筋工,所定労働時間内8時間あたり,人日,pref,01,北海道,,,,26300,JPY,labor_wage_8h,published_pdl,37000,原本の下段(括弧書き): 公共工事設計労務単価+必要経費(法定福利費(事業主負担分)、労務管理費、宿舎費等)(参考値),2023-03,2023-03-01,mlit-roumu-r5,p20(横長の表) / p9(縦長の表),https://www.mlit.go.jp/report/press/content/001587029.pdf,PDL1.0,,
